DL_YMD,SEND_CTPV_NM,SEND_CTPV_CD,SEND_CTGG_NM,SEND_CTGG_CD,REC_CTPV_NM,REC_CTPV_CD,REC_CTGG_NM,REC_CTGG_CD,E_C_01,E_C_02,E_C_03,E_C_04,E_C_05,E_C_06,E_C_07,E_C_08,E_C_09,E_C_10,E_C_11
20230616,서울특별시,11,은평구,11380,서울특별시,11,용산구,11170,0,5,3,9,18,0,15,0,19,4,13
20230616,서울특별시,11,은평구,11380,서울특별시,11,성동구,11200,0,15,13,5,23,0,28,3,60,17,18
20230616,서울특별시,11,은평구,11380,서울특별시,11,광진구,11215,4,7,5,0,39,5,20,0,19,5,21
20230616,서울특별시,11,은평구,11380,서울특별시,11,동대문구,11230,0,8,5,5,37,0,15,0,25,6,27
20230616,서울특별시,11,은평구,11380,서울특별시,11,중랑구,11260,0,11,0,3,26,4,14,3,19,4,26
20230616,서울특별시,11,은평구,11380,서울특별시,11,성북구,11290,3,19,6,4,33,10,26,8,41,14,22
20230616,서울특별시,11,은평구,11380,서울특별시,11,강북구,11305,0,4,6,0,18,0,16,0,14,7,23
20230616,서울특별시,11,은평구,11380,서울특별시,11,도봉구,11320,0,3,3,0,25,4,24,3,15,4,19
20230616,서울특별시,11,은평구,11380,서울특별시,11,노원구,11350,0,9,3,0,35,3,28,7,15,7,23
20230616,서울특별시,11,은평구,11380,서울특별시,11,은평구,11380,3,21,9,7,33,4,29,3,25,14,16
20230616,서울특별시,11,은평구,11380,서울특별시,11,서대문구,11410,3,12,5,3,27,0,18,3,17,3,24
20230616,서울특별시,11,은평구,11380,서울특별시,11,마포구,11440,0,11,9,10,31,5,14,6,24,10,28
20230616,서울특별시,11,은평구,11380,서울특별시,11,양천구,11470,0,8,3,3,32,8,17,5,12,8,29
20230616,서울특별시,11,은평구,11380,서울특별시,11,강서구,11500,0,16,9,4,40,9,38,4,38,14,43
20230616,서울특별시,11,은평구,11380,서울특별시,11,구로구,11530,10,6,4,8,22,12,38,6,29,5,22
20230616,서울특별시,11,은평구,11380,서울특별시,11,금천구,11545,4,14,0,4,19,5,16,0,20,7,10
20230616,서울특별시,11,은평구,11380,서울특별시,11,영등포구,11560,3,11,6,5,38,6,19,3,19,10,23
20230616,서울특별시,11,은평구,11380,서울특별시,11,동작구,11590,0,8,5,3,28,7,21,0,18,8,29
20230616,서울특별시,11,은평구,11380,서울특별시,11,관악구,11620,3,6,7,4,42,6,37,0,28,15,23
20230616,서울특별시,11,은평구,11380,서울특별시,11,서초구,11650,3,9,0,8,38,9,18,4,14,4,18
20230616,서울특별시,11,은평구,11380,서울특별시,11,강남구,11680,0,38,16,5,59,11,32,0,44,18,31
20230616,서울특별시,11,은평구,11380,서울특별시,11,송파구,11710,0,18,9,4,51,13,45,3,41,26,36
20230616,서울특별시,11,은평구,11380,서울특별시,11,강동구,11740,3,12,3,5,33,5,20,3,18,10,27
20230622,서울특별시,11,성동구,11200,서울특별시,11,종로구,11110,3,119,17,14,41,0,20,5,109,37,70
20230622,서울특별시,11,성동구,11200,서울특별시,11,중구,11140,0,125,36,20,54,4,30,0,156,75,78
20230622,서울특별시,11,성동구,11200,서울특별시,11,용산구,11170,3,69,18,22,49,6,28,5,152,50,16
20230622,서울특별시,11,성동구,11200,서울특별시,11,성동구,11200,10,180,51,21,69,8,61,0,256,85,18
20230622,서울특별시,11,성동구,11200,서울특별시,11,광진구,11215,7,90,27,13,104,4,30,5,201,49,25
20230622,서울특별시,11,성동구,11200,서울특별시,11,동대문구,11230,11,85,34,25,116,0,27,4,199,75,100
20230622,서울특별시,11,성동구,11200,서울특별시,11,중랑구,11260,5,69,17,11,83,0,18,0,147,55,19
20230622,서울특별시,11,성동구,11200,서울특별시,11,성북구,11290,4,98,17,21,121,3,25,4,216,72,148
20230622,서울특별시,11,성동구,11200,서울특별시,11,강북구,11305,6,56,6,9,50,3,19,3,119,39,17
20230622,서울특별시,11,성동구,11200,서울특별시,11,도봉구,11320,0,49,7,13,61,3,18,0,100,36,17
20230622,서울특별시,11,성동구,11200,서울특별시,11,노원구,11350,7,72,27,15,151,7,33,5,196,64,19
20230622,서울특별시,11,성동구,11200,서울특별시,11,은평구,11380,8,100,19,17,103,7,27,3,143,60,24
20230622,서울특별시,11,성동구,11200,서울특별시,11,서대문구,11410,5,79,14,12,70,0,17,3,173,60,16
20230622,서울특별시,11,성동구,11200,서울특별시,11,마포구,11440,11,121,42,21,117,6,34,7,226,134,26
20230622,서울특별시,11,성동구,11200,서울특별시,11,양천구,11470,4,75,20,36,223,5,24,0,159,60,26
20230622,서울특별시,11,성동구,11200,서울특별시,11,강서구,11500,12,135,32,46,172,9,43,12,265,108,38
20230622,서울특별시,11,성동구,11200,서울특별시,11,구로구,11530,3,77,27,12,111,6,25,3,172,58,20
20230622,서울특별시,11,성동구,11200,서울특별시,11,금천구,11545,0,65,22,16,58,5,17,3,113,29,20
20230622,서울특별시,11,성동구,11200,서울특별시,11,영등포구,11560,9,117,28,20,147,4,39,11,209,75,18
20230622,서울특별시,11,성동구,11200,서울특별시,11,동작구,11590,0,77,17,16,125,5,23,0,175,61,25
20230622,서울특별시,11,성동구,11200,서울특별시,11,관악구,11620,9,93,31,20,93,6,34,3,242,77,36
20230622,서울특별시,11,성동구,11200,서울특별시,11,서초구,11650,10,100,41,17,190,12,39,3,234,105,39
20230622,서울특별시,11,성동구,11200,서울특별시,11,강남구,11680,18,213,69,58,307,22,69,6,378,149,55
20230622,서울특별시,11,성동구,11200,서울특별시,11,송파구,11710,13,149,50,31,238,8,35,5,357,138,33
20230622,서울특별시,11,성동구,11200,서울특별시,11,강동구,11740,6,69,26,23,151,4,25,3,191,68,27
20230627,서울특별시,11,마포구,11440,서울특별시,11,종로구,11110,14,46,33,37,40,4,46,5,64,16,22
20230627,서울특별시,11,마포구,11440,서울특별시,11,중구,11140,12,89,35,46,52,7,81,0,86,27,24
20230627,서울특별시,11,마포구,11440,서울특별시,11,용산구,11170,10,77,41,81,65,7,57,7,101,44,32
20230627,서울특별시,11,마포구,11440,서울특별시,11,성동구,11200,14,115,50,71,64,6,80,11,186,59,32
20230627,서울특별시,11,마포구,11440,서울특별시,11,광진구,11215,8,68,27,76,60,8,80,7,133,43,38
20230627,서울특별시,11,마포구,11440,서울특별시,11,동대문구,11230,8,77,40,77,66,8,67,10,135,44,39
20230627,서울특별시,11,마포구,11440,서울특별시,11,중랑구,11260,8,62,18,68,50,0,71,6,92,37,25
20230627,서울특별시,11,마포구,11440,서울특별시,11,성북구,11290,7,77,42,72,70,11,83,6,151,46,45
20230627,서울특별시,11,마포구,11440,서울특별시,11,강북구,11305,11,43,16,46,29,13,52,7,96,29,18
20230627,서울특별시,11,마포구,11440,서울특별시,11,도봉구,11320,6,39,17,48,39,3,47,5,80,20,27
20230627,서울특별시,11,마포구,11440,서울특별시,11,노원구,11350,7,51,32,84,74,8,95,8,135,54,28
20230627,서울특별시,11,마포구,11440,서울특별시,11,은평구,11380,16,80,46,86,84,9,94,8,139,50,45
20230627,서울특별시,11,마포구,11440,서울특별시,11,서대문구,11410,8,85,44,71,55,9,61,4,130,34,34
20230627,서울특별시,11,마포구,11440,서울특별시,11,마포구,11440,18,176,86,112,100,8,115,14,196,105,52
20230627,서울특별시,11,마포구,11440,서울특별시,11,양천구,11470,13,87,36,76,59,8,83,7,109,31,36
20230627,서울특별시,11,마포구,11440,서울특별시,11,강서구,11500,17,120,55,126,108,17,135,11,178,79,80
20230627,서울특별시,11,마포구,11440,서울특별시,11,구로구,11530,8,90,42,86,59,6,70,9,105,41,25
20230627,서울특별시,11,마포구,11440,서울특별시,11,금천구,11545,7,60,24,51,43,9,54,0,79,32,19
20230627,서울특별시,11,마포구,11440,서울특별시,11,영등포구,11560,11,135,58,84,85,7,87,5,135,47,53
20230627,서울특별시,11,마포구,11440,서울특별시,11,동작구,11590,9,57,35,77,73,10,67,6,110,46,54
20230627,서울특별시,11,마포구,11440,서울특별시,11,관악구,11620,23,87,48,98,87,12,102,4,176,69,42
20230627,서울특별시,11,마포구,11440,서울특별시,11,서초구,11650,13,97,72,90,81,20,117,9,110,50,55
20230627,서울특별시,11,마포구,11440,서울특별시,11,강남구,11680,17,173,110,128,131,30,155,7,181,79,96
20230627,서울특별시,11,마포구,11440,서울특별시,11,송파구,11710,18,106,79,151,108,13,125,16,176,93,93
20230627,서울특별시,11,마포구,11440,서울특별시,11,강동구,11740,11,70,47,74,73,7,87,5,100,49,56
20230630,서울특별시,11,은평구,11380,서울특별시,11,종로구,11110,0,3,6,3,20,0,9,0,16,8,8
20230630,서울특별시,11,은평구,11380,서울특별시,11,중구,11140,0,11,5,0,22,6,11,0,19,6,22
20230630,서울특별시,11,은평구,11380,서울특별시,11,용산구,11170,0,4,4,8,19,3,11,0,14,7,11
20230630,서울특별시,11,은평구,11380,서울특별시,11,성동구,11200,0,21,17,6,23,3,14,0,72,24,29
20230630,서울특별시,11,은평구,11380,서울특별시,11,광진구,11215,5,10,3,4,20,0,11,0,15,8,23
20230630,서울특별시,11,은평구,11380,서울특별시,11,동대문구,11230,4,4,0,0,24,4,19,0,33,11,14
20230630,서울특별시,11,은평구,11380,서울특별시,11,중랑구,11260,0,8,6,5,22,4,19,3,22,3,25
20230630,서울특별시,11,은평구,11380,서울특별시,11,성북구,11290,4,11,4,0,29,0,19,3,53,5,32
20230630,서울특별시,11,은평구,11380,서울특별시,11,강북구,11305,0,6,3,0,24,0,10,0,9,7,20
20230630,서울특별시,11,은평구,11380,서울특별시,11,도봉구,11320,0,4,0,0,23,6,17,0,11,6,14
20230630,서울특별시,11,은평구,11380,서울특별시,11,노원구,11350,3,11,5,4,29,3,22,3,16,9,28
20230630,서울특별시,11,은평구,11380,서울특별시,11,은평구,11380,3,17,11,7,33,3,50,0,15,13,28
20230630,서울특별시,11,은평구,11380,서울특별시,11,서대문구,11410,0,10,11,0,27,5,14,5,18,8,23
20230630,서울특별시,11,은평구,11380,서울특별시,11,마포구,11440,5,24,15,7,30,7,25,0,15,7,24
20230630,서울특별시,11,은평구,11380,서울특별시,11,양천구,11470,0,9,5,0,31,4,15,4,15,12,26
20230630,서울특별시,11,은평구,11380,서울특별시,11,강서구,11500,8,17,4,0,42,11,23,3,41,10,72
20230630,서울특별시,11,은평구,11380,서울특별시,11,구로구,11530,5,8,8,4,30,0,31,0,24,11,29
20230630,서울특별시,11,은평구,11380,서울특별시,11,금천구,11545,3,10,5,5,18,4,14,0,26,3,10
20230630,서울특별시,11,은평구,11380,서울특별시,11,영등포구,11560,3,11,4,5,29,9,23,5,17,12,21
20230630,서울특별시,11,은평구,11380,서울특별시,11,동작구,11590,3,6,0,7,20,5,16,0,15,6,15
20230630,서울특별시,11,은평구,11380,서울특별시,11,관악구,11620,4,9,0,4,36,5,23,0,19,13,25
20230630,서울특별시,11,은평구,11380,서울특별시,11,서초구,11650,0,12,11,5,32,9,24,3,11,7,29
20230630,서울특별시,11,은평구,11380,서울특별시,11,강남구,11680,3,36,4,3,60,16,28,4,36,14,44
20230630,서울특별시,11,은평구,11380,서울특별시,11,송파구,11710,0,14,5,4,47,16,32,3,23,18,39
20230630,서울특별시,11,은평구,11380,서울특별시,11,강동구,11740,6,5,7,3,27,7,31,4,17,9,35
20230605,서울특별시,11,중구,11140,서울특별시,11,종로구,11110,10,67,14,8,70,3,20,0,153,56,8
20230605,서울특별시,11,중구,11140,서울특별시,11,중구,11140,11,99,23,18,78,10,24,3,158,64,6
20230605,서울특별시,11,중구,11140,서울특별시,11,용산구,11170,8,75,16,10,57,7,21,3,242,76,14
20230605,서울특별시,11,중구,11140,서울특별시,11,성동구,11200,16,97,22,10,73,9,18,5,312,118,13
20230605,서울특별시,11,중구,11140,서울특별시,11,광진구,11215,7,66,14,13,43,7,27,8,315,90,19
20230605,서울특별시,11,중구,11140,서울특별시,11,동대문구,11230,11,70,16,9,45,4,21,8,289,86,18
20230605,서울특별시,11,중구,11140,서울특별시,11,중랑구,11260,9,57,9,7,51,8,27,7,226,82,11
20230605,서울특별시,11,중구,11140,서울특별시,11,성북구,11290,12,76,18,10,72,12,32,10,364,112,18
20230605,서울특별시,11,중구,11140,서울특별시,11,강북구,11305,11,48,3,9,29,0,21,5,211,63,12
20230605,서울특별시,11,중구,11140,서울특별시,11,도봉구,11320,4,42,6,4,32,0,21,6,169,70,11
20230605,서울특별시,11,중구,11140,서울특별시,11,노원구,11350,11,78,12,15,46,14,21,8,302,108,16
20230605,서울특별시,11,중구,11140,서울특별시,11,은평구,11380,11,82,15,15,61,9,25,11,291,101,8
20230605,서울특별시,11,중구,11140,서울특별시,11,서대문구,11410,12,92,10,7,50,15,37,7,265,86,7
20230605,서울특별시,11,중구,11140,서울특별시,11,마포구,11440,27,132,22,12,110,11,43,8,382,143,21
20230605,서울특별시,11,중구,11140,서울특별시,11,양천구,11470,12,71,8,4,46,17,21,10,252,89,14
20230605,서울특별시,11,중구,11140,서울특별시,11,강서구,11500,12,107,14,20,91,8,27,11,392,155,33
20230605,서울특별시,11,중구,11140,서울특별시,11,구로구,11530,6,73,6,13,59,7,20,4,250,90,14
20230605,서울특별시,11,중구,11140,서울특별시,11,금천구,11545,15,52,7,8,55,4,22,0,163,49,9
20230605,서울특별시,11,중구,11140,서울특별시,11,영등포구,11560,12,87,14,11,72,12,17,5,352,105,15
20230605,서울특별시,11,중구,11140,서울특별시,11,동작구,11590,10,68,12,9,45,8,24,4,300,121,15
20230605,서울특별시,11,중구,11140,서울특별시,11,관악구,11620,16,81,36,7,75,7,16,4,416,124,18
20230605,서울특별시,11,중구,11140,서울특별시,11,서초구,11650,17,112,26,13,117,11,38,5,357,135,24
20230605,서울특별시,11,중구,11140,서울특별시,11,강남구,11680,45,175,32,29,252,31,72,10,504,194,43
20230605,서울특별시,11,중구,11140,서울특별시,11,송파구,11710,18,119,22,20,120,15,45,14,563,186,39
20230605,서울특별시,11,중구,11140,서울특별시,11,강동구,11740,15,67,10,14,52,12,23,16,295,99,22
20230606,서울특별시,11,서초구,11650,서울특별시,11,용산구,11170,0,0,0,0,0,0,9,0,0,0,0
20230606,서울특별시,11,서초구,11650,서울특별시,11,성동구,11200,0,0,0,0,0,0,0,0,0,0,0
20230606,서울특별시,11,서초구,11650,서울특별시,11,강북구,11305,0,0,0,0,0,0,0,0,0,0,0
20230606,서울특별시,11,서초구,11650,서울특별시,11,영등포구,11560,3,0,0,0,0,0,0,0,0,0,0
20230606,서울특별시,11,서초구,11650,서울특별시,11,동작구,11590,3,0,0,0,0,0,7,0,0,0,0
20230606,서울특별시,11,서초구,11650,서울특별시,11,서초구,11650,18,4,0,0,16,0,178,0,0,0,0
20230606,서울특별시,11,서초구,11650,서울특별시,11,강남구,11680,9,0,0,0,0,0,19,0,0,0,0
20230606,서울특별시,11,서초구,11650,서울특별시,11,송파구,11710,0,0,0,0,0,0,0,0,0,0,0
20230606,서울특별시,11,서초구,11650,서울특별시,11,강동구,11740,0,0,0,0,0,0,0,0,0,0,0
20230612,서울특별시,11,강남구,11680,서울특별시,11,종로구,11110,10,100,23,25,58,18,72,8,159,38,63
20230612,서울특별시,11,강남구,11680,서울특별시,11,중구,11140,13,153,30,31,56,18,95,12,254,81,75
20230612,서울특별시,11,강남구,11680,서울특별시,11,용산구,11170,12,126,24,61,85,29,104,16,188,56,91
20230612,서울특별시,11,강남구,11680,서울특별시,11,성동구,11200,23,189,75,55,91,25,149,16,410,134,100
20230612,서울특별시,11,강남구,11680,서울특별시,11,광진구,11215,11,205,37,40,85,30,131,16,363,76,135
20230612,서울특별시,11,강남구,11680,서울특별시,11,동대문구,11230,13,140,32,36,70,20,152,12,379,88,132
20230612,서울특별시,11,강남구,11680,서울특별시,11,중랑구,11260,12,143,22,31,67,13,122,10,315,81,121
20230612,서울특별시,11,강남구,11680,서울특별시,11,성북구,11290,15,204,32,46,100,31,184,6,463,120,132
20230612,서울특별시,11,강남구,11680,서울특별시,11,강북구,11305,10,71,14,21,34,19,92,6,297,74,67
20230612,서울특별시,11,강남구,11680,서울특별시,11,도봉구,11320,8,104,24,28,47,16,107,8,249,62,85
20230612,서울특별시,11,강남구,11680,서울특별시,11,노원구,11350,16,179,33,30,94,33,171,17,367,87,161
20230612,서울특별시,11,강남구,11680,서울특별시,11,은평구,11380,25,144,35,33,109,34,194,5,374,96,117
20230612,서울특별시,11,강남구,11680,서울특별시,11,서대문구,11410,14,143,25,35,71,29,127,16,283,82,113
20230612,서울특별시,11,강남구,11680,서울특별시,11,마포구,11440,24,232,52,62,123,37,157,6,401,104,148
20230612,서울특별시,11,강남구,11680,서울특별시,11,양천구,11470,25,170,54,32,96,29,159,6,327,88,118
20230612,서울특별시,11,강남구,11680,서울특별시,11,강서구,11500,31,294,37,58,146,53,243,13,509,124,190
20230612,서울특별시,11,강남구,11680,서울특별시,11,구로구,11530,22,181,23,38,92,18,147,15,307,94,106
20230612,서울특별시,11,강남구,11680,서울특별시,11,금천구,11545,18,111,22,34,61,17,95,6,242,61,63
20230612,서울특별시,11,강남구,11680,서울특별시,11,영등포구,11560,12,226,39,54,107,38,169,12,367,110,266
20230612,서울특별시,11,강남구,11680,서울특별시,11,동작구,11590,16,179,35,44,69,29,156,12,349,97,194
20230612,서울특별시,11,강남구,11680,서울특별시,11,관악구,11620,14,262,46,67,98,40,189,8,545,125,248
20230612,서울특별시,11,강남구,11680,서울특별시,11,서초구,11650,34,291,96,78,182,56,222,23,448,141,300
20230612,서울특별시,11,강남구,11680,서울특별시,11,강남구,11680,61,501,190,118,251,96,429,26,791,231,460
20230612,서울특별시,11,강남구,11680,서울특별시,11,송파구,11710,43,352,88,86,191,65,353,16,673,205,425
20230612,서울특별시,11,강남구,11680,서울특별시,11,강동구,11740,20,180,36,40,98,35,180,14,373,107,149
20230614,서울특별시,11,동작구,11590,서울특별시,11,종로구,11110,4,6,18,7,27,0,19,4,28,5,4
20230614,서울특별시,11,동작구,11590,서울특별시,11,중구,11140,6,12,18,6,21,0,18,0,49,13,8
20230614,서울특별시,11,동작구,11590,서울특별시,11,용산구,11170,4,4,13,15,26,0,20,0,35,6,8
20230614,서울특별시,11,동작구,11590,서울특별시,11,성동구,11200,5,53,29,0,34,6,33,3,86,16,16
20230614,서울특별시,11,동작구,11590,서울특별시,11,광진구,11215,0,9,11,9,45,6,29,4,45,5,21
20230614,서울특별시,11,동작구,11590,서울특별시,11,동대문구,11230,3,10,19,8,56,0,20,0,60,6,9
20230614,서울특별시,11,동작구,11590,서울특별시,11,중랑구,11260,0,31,8,10,37,0,26,3,40,12,8
20230614,서울특별시,11,동작구,11590,서울특별시,11,성북구,11290,0,18,14,13,52,4,21,9,63,10,9
20230614,서울특별시,11,동작구,11590,서울특별시,11,강북구,11305,0,6,5,6,34,0,27,0,34,0,5
20230614,서울특별시,11,동작구,11590,서울특별시,11,도봉구,11320,3,10,9,3,43,5,31,0,24,5,10
20230614,서울특별시,11,동작구,11590,서울특별시,11,노원구,11350,4,11,15,5,60,9,47,0,61,9,18
20230614,서울특별시,11,동작구,11590,서울특별시,11,은평구,11380,3,12,10,14,50,5,33,6,58,14,11
20230614,서울특별시,11,동작구,11590,서울특별시,11,서대문구,11410,3,12,12,8,30,7,25,0,38,8,11
20230614,서울특별시,11,동작구,11590,서울특별시,11,마포구,11440,6,16,23,11,41,5,37,4,50,7,12
20230614,서울특별시,11,동작구,11590,서울특별시,11,양천구,11470,5,17,20,7,36,4,24,7,47,6,11
20230614,서울특별시,11,동작구,11590,서울특별시,11,강서구,11500,4,33,23,14,70,4,55,5,77,16,26
20230614,서울특별시,11,동작구,11590,서울특별시,11,구로구,11530,0,19,15,6,48,3,36,6,59,8,16
20230614,서울특별시,11,동작구,11590,서울특별시,11,금천구,11545,0,41,13,6,39,4,25,0,46,0,10
20230614,서울특별시,11,동작구,11590,서울특별시,11,영등포구,11560,3,13,27,9,55,6,32,7,65,13,25
20230614,서울특별시,11,동작구,11590,서울특별시,11,동작구,11590,3,12,29,7,42,8,45,0,62,9,15
20230614,서울특별시,11,동작구,11590,서울특별시,11,관악구,11620,0,14,22,12,52,8,46,0,79,14,14
20230614,서울특별시,11,동작구,11590,서울특별시,11,서초구,11650,11,21,28,9,67,9,35,6,44,9,18
20230614,서울특별시,11,동작구,11590,서울특별시,11,강남구,11680,10,36,43,17,60,10,51,3,68,27,19
20230614,서울특별시,11,동작구,11590,서울특별시,11,송파구,11710,7,20,32,20,61,8,50,3,77,25,26
20230614,서울특별시,11,동작구,11590,서울특별시,11,강동구,11740,5,8,14,8,44,3,28,0,58,11,13
20230616,서울특별시,11,광진구,11215,서울특별시,11,종로구,11110,0,11,4,10,13,4,3,0,45,13,0
20230616,서울특별시,11,광진구,11215,서울특별시,11,중구,11140,0,14,7,15,20,0,3,0,69,13,4
20230616,서울특별시,11,광진구,11215,서울특별시,11,용산구,11170,0,11,4,20,18,0,8,5,54,17,7
20230616,서울특별시,11,광진구,11215,서울특별시,11,성동구,11200,4,28,18,11,22,0,15,0,128,41,4
20230616,서울특별시,11,광진구,11215,서울특별시,11,광진구,11215,4,25,11,12,27,5,24,7,93,43,10
20230616,서울특별시,11,광진구,11215,서울특별시,11,동대문구,11230,6,28,6,12,27,4,12,0,65,34,14
20230616,서울특별시,11,광진구,11215,서울특별시,11,중랑구,11260,4,24,7,10,33,0,7,0,89,28,5
20230616,서울특별시,11,광진구,11215,서울특별시,11,성북구,11290,4,33,6,10,39,6,9,0,106,37,8
20230616,서울특별시,11,광진구,11215,서울특별시,11,강북구,11305,4,11,0,6,33,3,4,0,55,20,0
20230616,서울특별시,11,광진구,11215,서울특별시,11,도봉구,11320,3,6,0,7,19,3,6,0,54,20,4
20230616,서울특별시,11,광진구,11215,서울특별시,11,노원구,11350,3,23,7,14,35,3,10,7,91,44,7
20230616,서울특별시,11,광진구,11215,서울특별시,11,은평구,11380,4,24,8,15,26,15,7,7,92,34,6
20230616,서울특별시,11,광진구,11215,서울특별시,11,서대문구,11410,3,32,9,9,22,4,4,5,66,20,6
20230616,서울특별시,11,광진구,11215,서울특별시,11,마포구,11440,4,28,8,22,42,7,3,6,101,34,10
20230616,서울특별시,11,광진구,11215,서울특별시,11,양천구,11470,0,22,9,11,30,4,6,6,67,24,11
20230616,서울특별시,11,광진구,11215,서울특별시,11,강서구,11500,8,32,4,29,62,7,19,9,127,41,9
20230616,서울특별시,11,광진구,11215,서울특별시,11,구로구,11530,0,28,9,15,64,5,6,6,65,26,9
20230616,서울특별시,11,광진구,11215,서울특별시,11,금천구,11545,5,19,6,15,23,4,3,0,49,21,6
20230616,서울특별시,11,광진구,11215,서울특별시,11,영등포구,11560,0,25,9,24,32,10,13,5,83,35,10
20230616,서울특별시,11,광진구,11215,서울특별시,11,동작구,11590,7,16,3,13,22,3,8,0,75,36,6
20230616,서울특별시,11,광진구,11215,서울특별시,11,관악구,11620,7,19,8,16,34,4,12,7,84,57,12
20230616,서울특별시,11,광진구,11215,서울특별시,11,서초구,11650,5,22,11,14,36,6,7,3,89,32,13
20230616,서울특별시,11,광진구,11215,서울특별시,11,강남구,11680,8,68,13,37,74,7,22,5,108,49,8
20230616,서울특별시,11,광진구,11215,서울특별시,11,송파구,11710,4,39,5,28,60,5,16,5,125,58,16
20230616,서울특별시,11,광진구,11215,서울특별시,11,강동구,11740,0,18,5,13,40,5,12,3,78,35,10
20230617,서울특별시,11,광진구,11215,서울특별시,11,종로구,11110,0,0,0,0,0,0,0,0,16,3,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,중구,11140,0,3,0,0,0,0,0,0,18,0,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,용산구,11170,0,0,0,3,0,0,0,0,10,4,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,성동구,11200,0,11,4,3,4,0,0,0,46,8,3
20230617,서울특별시,11,광진구,11215,서울특별시,11,광진구,11215,0,0,5,5,0,0,0,0,25,5,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,동대문구,11230,0,3,6,0,0,0,0,0,20,8,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,중랑구,11260,0,6,0,0,5,0,0,0,10,5,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,성북구,11290,0,10,0,3,0,0,0,0,24,9,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,강북구,11305,0,0,0,3,0,0,0,0,0,0,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,도봉구,11320,0,0,3,0,0,0,0,0,5,3,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,노원구,11350,0,0,3,3,7,0,0,0,3,8,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,은평구,11380,0,0,3,0,5,0,0,0,0,7,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,서대문구,11410,0,0,6,0,0,0,0,0,8,0,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,마포구,11440,0,0,4,7,0,0,0,0,11,5,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,양천구,11470,0,0,0,4,4,0,0,0,0,5,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,강서구,11500,0,0,0,3,0,0,0,0,13,5,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,구로구,11530,0,0,3,3,0,0,0,0,8,0,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,금천구,11545,0,4,4,0,0,0,0,0,8,4,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,영등포구,11560,0,7,0,0,0,0,0,0,6,5,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,동작구,11590,0,0,5,0,0,0,0,0,3,4,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,관악구,11620,0,0,0,4,0,0,0,0,6,9,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,서초구,11650,0,0,3,0,0,0,3,0,8,6,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,강남구,11680,0,19,7,5,3,0,0,0,7,17,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,송파구,11710,0,0,5,3,0,0,0,0,12,16,0
20230617,서울특별시,11,광진구,11215,서울특별시,11,강동구,11740,0,0,0,0,0,0,0,0,4,8,0
20230625,서울특별시,11,영등포구,11560,서울특별시,11,동대문구,11230,0,0,0,0,0,0,0,0,0,0,0
20230625,서울특별시,11,영등포구,11560,서울특별시,11,노원구,11350,0,0,0,0,0,0,0,0,0,0,0
20230625,서울특별시,11,영등포구,11560,서울특별시,11,은평구,11380,0,0,0,0,0,0,0,0,0,0,0
20230625,서울특별시,11,영등포구,11560,서울특별시,11,서대문구,11410,0,0,0,0,0,0,0,0,0,0,0
20230625,서울특별시,11,영등포구,11560,서울특별시,11,강남구,11680,0,0,0,0,0,0,0,0,0,0,0
20230625,서울특별시,11,영등포구,11560,서울특별시,11,송파구,11710,0,0,0,0,0,0,0,0,0,0,0
20230627,서울특별시,11,광진구,11215,서울특별시,11,종로구,11110,3,8,0,9,11,0,5,0,29,19,3
20230627,서울특별시,11,광진구,11215,서울특별시,11,중구,11140,3,24,7,11,23,0,7,0,47,30,0
20230627,서울특별시,11,광진구,11215,서울특별시,11,용산구,11170,3,20,9,18,18,0,8,0,42,22,6
20230627,서울특별시,11,광진구,11215,서울특별시,11,성동구,11200,5,56,19,16,26,6,7,0,146,52,4
20230627,서울특별시,11,광진구,11215,서울특별시,11,광진구,11215,4,23,14,16,51,0,20,0,89,54,6
20230627,서울특별시,11,광진구,11215,서울특별시,11,동대문구,11230,0,21,13,10,27,3,5,0,72,47,9
20230627,서울특별시,11,광진구,11215,서울특별시,11,중랑구,11260,0,37,9,7,24,3,7,0,79,28,8
20230627,서울특별시,11,광진구,11215,서울특별시,11,성북구,11290,5,27,9,13,29,4,7,3,77,35,0
