DL_YMD,SEND_CTPV_NM,SEND_CTPV_CD,SEND_CTGG_NM,SEND_CTGG_CD,REC_CTPV_NM,REC_CTPV_CD,E_C_01,E_C_02,E_C_03,E_C_04,E_C_05,E_C_06,E_C_07,E_C_08,E_C_09,E_C_10,E_C_11
20230421,서울특별시,11.0,강북구,11305.0,경기도,41.0,57.0,426.0,109.0,134.0,294.0,64.0,151.0,79.0,2029.0,370.0,76.0
20230421,서울특별시,11.0,강북구,11305.0,강원도,42.0,4.0,40.0,13.0,8.0,22.0,0.0,14.0,8.0,202.0,34.0,4.0
20230421,서울특별시,11.0,강북구,11305.0,충청북도,43.0,5.0,42.0,8.0,15.0,28.0,8.0,17.0,9.0,193.0,40.0,6.0
20230421,서울특별시,11.0,강북구,11305.0,충청남도,44.0,6.0,64.0,11.0,22.0,44.0,5.0,12.0,14.0,268.0,47.0,8.0
20230421,서울특별시,11.0,강북구,11305.0,전라북도,45.0,8.0,52.0,13.0,9.0,29.0,7.0,14.0,13.0,217.0,38.0,8.0
20230421,서울특별시,11.0,강북구,11305.0,전라남도,46.0,0.0,38.0,10.0,8.0,29.0,6.0,11.0,3.0,185.0,40.0,3.0
20230421,서울특별시,11.0,강북구,11305.0,경상북도,47.0,8.0,80.0,9.0,20.0,42.0,5.0,11.0,22.0,299.0,48.0,8.0
20230421,서울특별시,11.0,강북구,11305.0,경상남도,48.0,14.0,90.0,16.0,21.0,61.0,14.0,19.0,15.0,414.0,74.0,14.0
20230421,서울특별시,11.0,강북구,11305.0,제주특별자치도,50.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,57.0,13.0,0.0
20230422,서울특별시,11.0,도봉구,11320.0,서울특별시,11.0,6.0,53.0,47.0,16.0,22.0,6.0,11.0,0.0,110.0,46.0,0.0
20230422,서울특별시,11.0,도봉구,11320.0,부산광역시,26.0,0.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,20.0,10.0,0.0
20230422,서울특별시,11.0,도봉구,11320.0,대구광역시,27.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0
20230422,서울특별시,11.0,도봉구,11320.0,인천광역시,28.0,5.0,8.0,5.0,0.0,16.0,0.0,0.0,4.0,36.0,5.0,0.0
20230422,서울특별시,11.0,도봉구,11320.0,광주광역시,29.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0
20230422,서울특별시,11.0,도봉구,11320.0,대전광역시,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0
20230422,서울특별시,11.0,도봉구,11320.0,울산광역시,31.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230422,서울특별시,11.0,도봉구,11320.0,세종특별자치시,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230422,서울특별시,11.0,도봉구,11320.0,경기도,41.0,12.0,87.0,48.0,21.0,58.0,37.0,11.0,6.0,343.0,69.0,15.0
20230422,서울특별시,11.0,도봉구,11320.0,강원도,42.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230422,서울특별시,11.0,도봉구,11320.0,충청북도,43.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0
20230422,서울특별시,11.0,도봉구,11320.0,충청남도,44.0,0.0,3.0,6.0,13.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0
20230422,서울특별시,11.0,도봉구,11320.0,전라북도,45.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,10.0,0.0,0.0
20230422,서울특별시,11.0,도봉구,11320.0,전라남도,46.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
20230422,서울특별시,11.0,도봉구,11320.0,경상북도,47.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0
20230422,서울특별시,11.0,도봉구,11320.0,경상남도,48.0,0.0,4.0,7.0,4.0,3.0,4.0,0.0,0.0,7.0,5.0,0.0
20230422,서울특별시,11.0,도봉구,11320.0,제주특별자치도,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230423,서울특별시,11.0,양천구,11470.0,경기도,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230424,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,200.0,371.0,719.0,410.0,1016.0,188.0,1233.0,227.0,1847.0,561.0,860.0
20230424,서울특별시,11.0,동작구,11590.0,부산광역시,26.0,46.0,84.0,114.0,100.0,315.0,45.0,386.0,88.0,481.0,142.0,207.0
20230424,서울특별시,11.0,동작구,11590.0,대구광역시,27.0,39.0,77.0,92.0,60.0,230.0,42.0,220.0,62.0,391.0,98.0,168.0
20230424,서울특별시,11.0,동작구,11590.0,인천광역시,28.0,56.0,98.0,123.0,100.0,300.0,51.0,396.0,86.0,495.0,139.0,246.0
20230424,서울특별시,11.0,동작구,11590.0,광주광역시,29.0,23.0,25.0,58.0,36.0,157.0,15.0,221.0,51.0,294.0,69.0,99.0
20230424,서울특별시,11.0,동작구,11590.0,대전광역시,30.0,21.0,39.0,75.0,61.0,161.0,26.0,189.0,58.0,256.0,56.0,123.0
20230424,서울특별시,11.0,동작구,11590.0,울산광역시,31.0,25.0,17.0,34.0,26.0,97.0,20.0,152.0,25.0,182.0,75.0,73.0
20230424,서울특별시,11.0,동작구,11590.0,세종특별자치시,36.0,10.0,11.0,9.0,20.0,50.0,4.0,40.0,24.0,74.0,27.0,38.0
20230424,서울특별시,11.0,동작구,11590.0,경기도,41.0,268.0,555.0,616.0,546.0,1499.0,313.0,1704.0,400.0,2815.0,779.0,1071.0
20230424,서울특별시,11.0,동작구,11590.0,강원도,42.0,22.0,61.0,55.0,56.0,189.0,31.0,196.0,52.0,243.0,61.0,102.0
20230424,서울특별시,11.0,동작구,11590.0,충청북도,43.0,22.0,49.0,66.0,47.0,146.0,32.0,194.0,41.0,257.0,71.0,120.0
20230424,서울특별시,11.0,동작구,11590.0,충청남도,44.0,36.0,68.0,102.0,74.0,217.0,42.0,262.0,73.0,371.0,90.0,141.0
20230424,서울특별시,11.0,동작구,11590.0,전라북도,45.0,29.0,46.0,45.0,46.0,152.0,16.0,186.0,42.0,283.0,73.0,114.0
20230424,서울특별시,11.0,동작구,11590.0,전라남도,46.0,25.0,36.0,57.0,49.0,182.0,34.0,187.0,51.0,298.0,65.0,106.0
20230424,서울특별시,11.0,동작구,11590.0,경상북도,47.0,41.0,61.0,76.0,76.0,216.0,41.0,292.0,80.0,408.0,120.0,157.0
20230424,서울특별시,11.0,동작구,11590.0,경상남도,48.0,52.0,103.0,105.0,83.0,301.0,58.0,386.0,89.0,537.0,155.0,194.0
20230424,서울특별시,11.0,동작구,11590.0,제주특별자치도,50.0,3.0,12.0,8.0,9.0,43.0,6.0,48.0,15.0,47.0,23.0,15.0
20230425,서울특별시,11.0,동대문구,11230.0,서울특별시,11.0,111.0,1260.0,200.0,281.0,1103.0,92.0,1128.0,119.0,2839.0,838.0,439.0
20230425,서울특별시,11.0,동대문구,11230.0,부산광역시,26.0,32.0,399.0,48.0,76.0,316.0,29.0,365.0,32.0,721.0,177.0,133.0
20230425,서울특별시,11.0,동대문구,11230.0,대구광역시,27.0,28.0,209.0,19.0,49.0,232.0,16.0,236.0,26.0,503.0,132.0,78.0
20230425,서울특별시,11.0,동대문구,11230.0,인천광역시,28.0,31.0,306.0,29.0,80.0,347.0,26.0,359.0,36.0,745.0,169.0,138.0
20230425,서울특별시,11.0,동대문구,11230.0,광주광역시,29.0,21.0,144.0,17.0,30.0,150.0,14.0,180.0,19.0,413.0,100.0,85.0
20230425,서울특별시,11.0,동대문구,11230.0,대전광역시,30.0,24.0,121.0,14.0,46.0,171.0,10.0,151.0,18.0,368.0,99.0,65.0
20230425,서울특별시,11.0,동대문구,11230.0,울산광역시,31.0,15.0,104.0,8.0,24.0,108.0,16.0,128.0,16.0,215.0,58.0,36.0
20230425,서울특별시,11.0,동대문구,11230.0,세종특별자치시,36.0,5.0,38.0,7.0,8.0,40.0,7.0,45.0,13.0,115.0,27.0,18.0
20230425,서울특별시,11.0,동대문구,11230.0,경기도,41.0,173.0,1738.0,206.0,413.0,1751.0,195.0,1745.0,191.0,3798.0,940.0,580.0
20230425,서울특별시,11.0,동대문구,11230.0,강원도,42.0,13.0,169.0,19.0,40.0,217.0,13.0,191.0,16.0,326.0,86.0,47.0
20230425,서울특별시,11.0,동대문구,11230.0,충청북도,43.0,7.0,127.0,14.0,45.0,220.0,15.0,191.0,16.0,394.0,88.0,57.0
20230425,서울특별시,11.0,동대문구,11230.0,충청남도,44.0,27.0,216.0,26.0,84.0,247.0,24.0,310.0,23.0,530.0,136.0,79.0
20230425,서울특별시,11.0,동대문구,11230.0,전라북도,45.0,14.0,124.0,15.0,50.0,184.0,12.0,180.0,9.0,363.0,110.0,74.0
20230425,서울특별시,11.0,동대문구,11230.0,전라남도,46.0,18.0,150.0,19.0,35.0,195.0,16.0,234.0,14.0,332.0,84.0,57.0
20230425,서울특별시,11.0,동대문구,11230.0,경상북도,47.0,25.0,227.0,24.0,62.0,293.0,27.0,358.0,21.0,441.0,147.0,86.0
20230425,서울특별시,11.0,동대문구,11230.0,경상남도,48.0,25.0,365.0,30.0,92.0,376.0,24.0,390.0,41.0,572.0,144.0,107.0
20230425,서울특별시,11.0,동대문구,11230.0,제주특별자치도,50.0,0.0,56.0,10.0,17.0,39.0,4.0,49.0,5.0,108.0,28.0,11.0
20230426,서울특별시,11.0,동대문구,11230.0,서울특별시,11.0,98.0,1070.0,825.0,253.0,966.0,96.0,1129.0,78.0,2764.0,794.0,446.0
20230426,서울특별시,11.0,동대문구,11230.0,부산광역시,26.0,27.0,326.0,214.0,81.0,298.0,33.0,408.0,25.0,734.0,186.0,108.0
20230426,서울특별시,11.0,동대문구,11230.0,대구광역시,27.0,16.0,174.0,223.0,47.0,236.0,17.0,222.0,18.0,510.0,155.0,88.0
20230426,서울특별시,11.0,동대문구,11230.0,인천광역시,28.0,36.0,235.0,349.0,79.0,338.0,27.0,381.0,27.0,662.0,174.0,117.0
20230426,서울특별시,11.0,동대문구,11230.0,광주광역시,29.0,18.0,137.0,110.0,36.0,136.0,17.0,165.0,15.0,373.0,92.0,50.0
20230426,서울특별시,11.0,동대문구,11230.0,대전광역시,30.0,19.0,130.0,127.0,44.0,166.0,16.0,169.0,10.0,369.0,98.0,62.0
20230426,서울특별시,11.0,동대문구,11230.0,울산광역시,31.0,7.0,74.0,167.0,34.0,118.0,23.0,118.0,11.0,208.0,67.0,35.0
20230426,서울특별시,11.0,동대문구,11230.0,세종특별자치시,36.0,0.0,34.0,59.0,10.0,48.0,0.0,46.0,3.0,105.0,27.0,18.0
20230426,서울특별시,11.0,동대문구,11230.0,경기도,41.0,166.0,1403.0,1769.0,425.0,1676.0,193.0,1819.0,173.0,3813.0,1018.0,545.0
20230426,서울특별시,11.0,동대문구,11230.0,강원도,42.0,17.0,121.0,148.0,41.0,199.0,11.0,282.0,13.0,351.0,65.0,56.0
20230426,서울특별시,11.0,동대문구,11230.0,충청북도,43.0,20.0,149.0,167.0,43.0,182.0,15.0,226.0,14.0,370.0,119.0,58.0
20230426,서울특별시,11.0,동대문구,11230.0,충청남도,44.0,20.0,164.0,236.0,65.0,275.0,9.0,247.0,21.0,458.0,114.0,90.0
20230426,서울특별시,11.0,동대문구,11230.0,전라북도,45.0,17.0,114.0,121.0,36.0,180.0,10.0,201.0,16.0,390.0,78.0,61.0
20230426,서울특별시,11.0,동대문구,11230.0,전라남도,46.0,16.0,146.0,141.0,38.0,192.0,11.0,230.0,16.0,310.0,75.0,50.0
20230426,서울특별시,11.0,동대문구,11230.0,경상북도,47.0,27.0,185.0,224.0,69.0,299.0,13.0,289.0,24.0,477.0,134.0,92.0
20230426,서울특별시,11.0,동대문구,11230.0,경상남도,48.0,31.0,256.0,249.0,70.0,322.0,24.0,406.0,27.0,628.0,169.0,111.0
20230426,서울특별시,11.0,동대문구,11230.0,제주특별자치도,50.0,0.0,49.0,61.0,10.0,44.0,6.0,43.0,4.0,99.0,20.0,11.0
20230401,서울특별시,11.0,구로구,11530.0,서울특별시,11.0,4.0,490.0,61.0,52.0,103.0,16.0,18.0,13.0,897.0,109.0,20.0
20230401,서울특별시,11.0,구로구,11530.0,부산광역시,26.0,0.0,115.0,9.0,4.0,19.0,14.0,7.0,9.0,229.0,25.0,4.0
20230401,서울특별시,11.0,구로구,11530.0,대구광역시,27.0,3.0,75.0,8.0,10.0,15.0,6.0,5.0,0.0,164.0,20.0,3.0
20230401,서울특별시,11.0,구로구,11530.0,인천광역시,28.0,3.0,118.0,8.0,13.0,30.0,8.0,11.0,12.0,266.0,34.0,7.0
20230401,서울특별시,11.0,구로구,11530.0,광주광역시,29.0,0.0,54.0,5.0,10.0,4.0,7.0,5.0,4.0,108.0,11.0,0.0
20230401,서울특별시,11.0,구로구,11530.0,대전광역시,30.0,0.0,62.0,0.0,3.0,4.0,7.0,6.0,0.0,114.0,12.0,0.0
20230401,서울특별시,11.0,구로구,11530.0,울산광역시,31.0,3.0,25.0,0.0,7.0,3.0,3.0,0.0,3.0,53.0,13.0,0.0
20230401,서울특별시,11.0,구로구,11530.0,세종특별자치시,36.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0
20230401,서울특별시,11.0,구로구,11530.0,경기도,41.0,19.0,613.0,68.0,85.0,129.0,66.0,48.0,37.0,1380.0,184.0,42.0
20230401,서울특별시,11.0,구로구,11530.0,강원도,42.0,0.0,54.0,4.0,5.0,14.0,4.0,0.0,0.0,113.0,15.0,0.0
20230401,서울특별시,11.0,구로구,11530.0,충청북도,43.0,0.0,66.0,0.0,0.0,8.0,0.0,7.0,0.0,137.0,9.0,5.0
20230401,서울특별시,11.0,구로구,11530.0,충청남도,44.0,0.0,93.0,8.0,32.0,10.0,8.0,9.0,15.0,126.0,14.0,0.0
20230401,서울특별시,11.0,구로구,11530.0,전라북도,45.0,0.0,71.0,3.0,5.0,9.0,0.0,4.0,3.0,153.0,20.0,0.0
20230401,서울특별시,11.0,구로구,11530.0,전라남도,46.0,0.0,40.0,0.0,5.0,4.0,0.0,3.0,5.0,100.0,15.0,0.0
20230401,서울특별시,11.0,구로구,11530.0,경상북도,47.0,0.0,72.0,6.0,9.0,15.0,7.0,7.0,4.0,174.0,13.0,0.0
20230401,서울특별시,11.0,구로구,11530.0,경상남도,48.0,0.0,155.0,6.0,9.0,14.0,4.0,6.0,3.0,189.0,29.0,0.0
20230401,서울특별시,11.0,구로구,11530.0,제주특별자치도,50.0,0.0,16.0,0.0,0.0,4.0,3.0,0.0,3.0,28.0,0.0,0.0
20230403,서울특별시,11.0,강동구,11740.0,서울특별시,11.0,187.0,1131.0,286.0,488.0,1447.0,261.0,1673.0,90.0,960.0,1329.0,413.0
20230403,서울특별시,11.0,강동구,11740.0,부산광역시,26.0,104.0,275.0,48.0,122.0,443.0,80.0,411.0,25.0,263.0,365.0,119.0
20230403,서울특별시,11.0,강동구,11740.0,대구광역시,27.0,101.0,180.0,56.0,87.0,288.0,37.0,251.0,22.0,156.0,275.0,133.0
20230403,서울특별시,11.0,강동구,11740.0,인천광역시,28.0,52.0,263.0,37.0,127.0,503.0,52.0,375.0,14.0,214.0,351.0,119.0
20230403,서울특별시,11.0,강동구,11740.0,광주광역시,29.0,47.0,130.0,14.0,73.0,220.0,37.0,152.0,15.0,96.0,161.0,64.0
20230403,서울특별시,11.0,강동구,11740.0,대전광역시,30.0,24.0,111.0,19.0,66.0,205.0,40.0,196.0,7.0,81.0,204.0,51.0
20230403,서울특별시,11.0,강동구,11740.0,울산광역시,31.0,36.0,74.0,15.0,55.0,119.0,19.0,97.0,0.0,65.0,100.0,52.0
20230403,서울특별시,11.0,강동구,11740.0,세종특별자치시,36.0,3.0,36.0,6.0,21.0,53.0,13.0,44.0,3.0,20.0,51.0,9.0
20230403,서울특별시,11.0,강동구,11740.0,경기도,41.0,244.0,1405.0,339.0,680.0,2117.0,403.0,1975.0,161.0,1529.0,1782.0,588.0
20230403,서울특별시,11.0,강동구,11740.0,강원도,42.0,39.0,132.0,31.0,86.0,235.0,40.0,241.0,17.0,90.0,149.0,63.0
20230403,서울특별시,11.0,강동구,11740.0,충청북도,43.0,27.0,116.0,24.0,84.0,246.0,38.0,202.0,22.0,109.0,168.0,79.0
20230403,서울특별시,11.0,강동구,11740.0,충청남도,44.0,81.0,143.0,39.0,116.0,299.0,53.0,321.0,32.0,121.0,214.0,65.0
20230403,서울특별시,11.0,강동구,11740.0,전라북도,45.0,74.0,89.0,18.0,82.0,215.0,38.0,183.0,9.0,113.0,195.0,62.0
20230403,서울특별시,11.0,강동구,11740.0,전라남도,46.0,63.0,118.0,19.0,89.0,211.0,43.0,196.0,17.0,87.0,180.0,51.0
20230403,서울특별시,11.0,강동구,11740.0,경상북도,47.0,81.0,205.0,32.0,131.0,371.0,46.0,342.0,16.0,122.0,227.0,74.0
20230403,서울특별시,11.0,강동구,11740.0,경상남도,48.0,112.0,274.0,38.0,142.0,396.0,74.0,389.0,30.0,198.0,351.0,113.0
20230403,서울특별시,11.0,강동구,11740.0,제주특별자치도,50.0,14.0,32.0,6.0,20.0,48.0,8.0,58.0,0.0,32.0,79.0,21.0
20230405,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,116.0,315.0,505.0,277.0,608.0,94.0,648.0,175.0,1100.0,366.0,329.0
20230405,서울특별시,11.0,동작구,11590.0,부산광역시,26.0,46.0,92.0,98.0,82.0,143.0,36.0,167.0,57.0,292.0,95.0,120.0
20230405,서울특별시,11.0,동작구,11590.0,대구광역시,27.0,24.0,51.0,58.0,46.0,111.0,14.0,153.0,51.0,251.0,63.0,64.0
20230405,서울특별시,11.0,동작구,11590.0,인천광역시,28.0,35.0,67.0,69.0,71.0,168.0,24.0,199.0,61.0,274.0,66.0,105.0
20230405,서울특별시,11.0,동작구,11590.0,광주광역시,29.0,6.0,27.0,36.0,27.0,85.0,14.0,120.0,29.0,151.0,38.0,46.0
20230405,서울특별시,11.0,동작구,11590.0,대전광역시,30.0,13.0,22.0,43.0,32.0,85.0,9.0,125.0,35.0,140.0,37.0,40.0
20230405,서울특별시,11.0,동작구,11590.0,울산광역시,31.0,11.0,17.0,31.0,25.0,45.0,11.0,95.0,24.0,120.0,29.0,29.0
20230405,서울특별시,11.0,동작구,11590.0,세종특별자치시,36.0,7.0,7.0,9.0,7.0,30.0,9.0,23.0,6.0,33.0,17.0,6.0
20230405,서울특별시,11.0,동작구,11590.0,경기도,41.0,143.0,483.0,491.0,373.0,877.0,165.0,995.0,340.0,1859.0,513.0,459.0
20230405,서울특별시,11.0,동작구,11590.0,강원도,42.0,19.0,27.0,29.0,33.0,82.0,10.0,117.0,49.0,153.0,29.0,29.0
20230405,서울특별시,11.0,동작구,11590.0,충청북도,43.0,13.0,31.0,50.0,34.0,89.0,13.0,118.0,31.0,183.0,43.0,26.0
20230405,서울특별시,11.0,동작구,11590.0,충청남도,44.0,28.0,37.0,49.0,92.0,127.0,15.0,157.0,49.0,184.0,50.0,52.0
20230405,서울특별시,11.0,동작구,11590.0,전라북도,45.0,13.0,37.0,30.0,37.0,77.0,16.0,123.0,27.0,158.0,43.0,33.0
20230405,서울특별시,11.0,동작구,11590.0,전라남도,46.0,18.0,89.0,32.0,21.0,89.0,22.0,129.0,43.0,145.0,39.0,34.0
20230405,서울특별시,11.0,동작구,11590.0,경상북도,47.0,24.0,90.0,51.0,31.0,153.0,18.0,142.0,46.0,203.0,48.0,72.0
20230405,서울특별시,11.0,동작구,11590.0,경상남도,48.0,30.0,65.0,62.0,57.0,160.0,28.0,217.0,70.0,313.0,80.0,78.0
20230405,서울특별시,11.0,동작구,11590.0,제주특별자치도,50.0,0.0,5.0,6.0,14.0,22.0,0.0,18.0,8.0,37.0,4.0,7.0
20230412,서울특별시,11.0,서대문구,11410.0,서울특별시,11.0,80.0,499.0,212.0,642.0,977.0,115.0,370.0,419.0,1059.0,608.0,671.0
20230412,서울특별시,11.0,서대문구,11410.0,부산광역시,26.0,22.0,109.0,25.0,195.0,335.0,30.0,89.0,175.0,241.0,193.0,180.0
20230412,서울특별시,11.0,서대문구,11410.0,대구광역시,27.0,24.0,69.0,19.0,153.0,241.0,29.0,103.0,109.0,162.0,108.0,161.0
20230412,서울특별시,11.0,서대문구,11410.0,인천광역시,28.0,33.0,139.0,34.0,220.0,352.0,26.0,95.0,175.0,273.0,206.0,199.0
20230412,서울특별시,11.0,서대문구,11410.0,광주광역시,29.0,17.0,45.0,18.0,95.0,190.0,17.0,61.0,80.0,130.0,95.0,76.0
20230412,서울특별시,11.0,서대문구,11410.0,대전광역시,30.0,8.0,42.0,19.0,83.0,161.0,10.0,40.0,92.0,108.0,86.0,76.0
20230412,서울특별시,11.0,서대문구,11410.0,울산광역시,31.0,11.0,40.0,12.0,73.0,133.0,9.0,48.0,53.0,84.0,76.0,47.0
20230412,서울특별시,11.0,서대문구,11410.0,세종특별자치시,36.0,6.0,16.0,9.0,29.0,45.0,3.0,14.0,35.0,19.0,17.0,20.0
20230412,서울특별시,11.0,서대문구,11410.0,경기도,41.0,163.0,569.0,195.0,902.0,1584.0,175.0,481.0,798.0,1413.0,941.0,881.0
20230412,서울특별시,11.0,서대문구,11410.0,강원도,42.0,22.0,47.0,20.0,89.0,213.0,23.0,50.0,98.0,123.0,108.0,92.0
20230412,서울특별시,11.0,서대문구,11410.0,충청북도,43.0,15.0,54.0,16.0,98.0,220.0,20.0,50.0,59.0,129.0,107.0,93.0
20230412,서울특별시,11.0,서대문구,11410.0,충청남도,44.0,22.0,77.0,29.0,148.0,248.0,19.0,44.0,99.0,178.0,159.0,217.0
20230412,서울특별시,11.0,서대문구,11410.0,전라북도,45.0,15.0,46.0,16.0,96.0,187.0,31.0,42.0,94.0,163.0,98.0,79.0
20230412,서울특별시,11.0,서대문구,11410.0,전라남도,46.0,20.0,53.0,12.0,84.0,219.0,18.0,61.0,94.0,143.0,127.0,144.0
20230412,서울특별시,11.0,서대문구,11410.0,경상북도,47.0,36.0,68.0,23.0,128.0,274.0,40.0,59.0,121.0,195.0,130.0,186.0
20230412,서울특별시,11.0,서대문구,11410.0,경상남도,48.0,28.0,113.0,39.0,218.0,342.0,48.0,111.0,181.0,223.0,209.0,224.0
20230412,서울특별시,11.0,서대문구,11410.0,제주특별자치도,50.0,10.0,14.0,8.0,41.0,32.0,9.0,14.0,20.0,46.0,48.0,16.0
20230413,서울특별시,11.0,구로구,11530.0,서울특별시,11.0,280.0,1425.0,301.0,727.0,733.0,195.0,316.0,77.0,1975.0,390.0,544.0
20230413,서울특별시,11.0,구로구,11530.0,부산광역시,26.0,54.0,378.0,72.0,177.0,229.0,61.0,99.0,16.0,456.0,116.0,170.0
20230413,서울특별시,11.0,구로구,11530.0,대구광역시,27.0,46.0,224.0,50.0,135.0,140.0,46.0,81.0,35.0,378.0,85.0,121.0
20230413,서울특별시,11.0,구로구,11530.0,인천광역시,28.0,60.0,353.0,73.0,173.0,207.0,65.0,88.0,26.0,493.0,94.0,193.0
20230413,서울특별시,11.0,구로구,11530.0,광주광역시,29.0,30.0,149.0,43.0,83.0,95.0,39.0,45.0,15.0,240.0,76.0,84.0
20230413,서울특별시,11.0,구로구,11530.0,대전광역시,30.0,41.0,151.0,31.0,104.0,103.0,30.0,41.0,11.0,237.0,42.0,85.0
20230413,서울특별시,11.0,구로구,11530.0,울산광역시,31.0,19.0,125.0,19.0,66.0,69.0,28.0,34.0,10.0,144.0,36.0,57.0
20230413,서울특별시,11.0,구로구,11530.0,세종특별자치시,36.0,13.0,50.0,18.0,25.0,35.0,8.0,15.0,4.0,70.0,23.0,12.0
20230413,서울특별시,11.0,구로구,11530.0,경기도,41.0,330.0,1853.0,381.0,968.0,1169.0,412.0,406.0,149.0,2687.0,573.0,808.0
20230413,서울특별시,11.0,구로구,11530.0,강원도,42.0,64.0,171.0,35.0,81.0,128.0,43.0,52.0,18.0,201.0,50.0,81.0
20230413,서울특별시,11.0,구로구,11530.0,충청북도,43.0,37.0,171.0,44.0,104.0,120.0,55.0,48.0,13.0,215.0,57.0,81.0
20230413,서울특별시,11.0,구로구,11530.0,충청남도,44.0,49.0,194.0,53.0,123.0,156.0,78.0,63.0,24.0,274.0,96.0,106.0
20230413,서울특별시,11.0,구로구,11530.0,전라북도,45.0,50.0,157.0,29.0,95.0,89.0,39.0,42.0,13.0,252.0,58.0,75.0
20230413,서울특별시,11.0,구로구,11530.0,전라남도,46.0,32.0,174.0,32.0,96.0,96.0,44.0,45.0,15.0,221.0,64.0,76.0
20230413,서울특별시,11.0,구로구,11530.0,경상북도,47.0,58.0,206.0,54.0,192.0,184.0,81.0,83.0,16.0,327.0,97.0,118.0
20230413,서울특별시,11.0,구로구,11530.0,경상남도,48.0,61.0,307.0,72.0,154.0,238.0,82.0,80.0,29.0,370.0,121.0,151.0
20230413,서울특별시,11.0,구로구,11530.0,제주특별자치도,50.0,10.0,55.0,9.0,27.0,34.0,6.0,15.0,6.0,100.0,14.0,20.0
20230420,서울특별시,11.0,광진구,11215.0,서울특별시,11.0,160.0,563.0,205.0,364.0,943.0,87.0,276.0,89.0,2167.0,896.0,155.0
20230420,서울특별시,11.0,광진구,11215.0,부산광역시,26.0,44.0,101.0,42.0,111.0,263.0,19.0,68.0,29.0,537.0,221.0,47.0
20230420,서울특별시,11.0,광진구,11215.0,대구광역시,27.0,31.0,88.0,16.0,66.0,189.0,21.0,39.0,18.0,424.0,174.0,21.0
20230420,서울특별시,11.0,광진구,11215.0,인천광역시,28.0,42.0,126.0,39.0,94.0,348.0,24.0,64.0,21.0,524.0,244.0,34.0
20230420,서울특별시,11.0,광진구,11215.0,광주광역시,29.0,30.0,65.0,10.0,40.0,115.0,20.0,19.0,13.0,273.0,115.0,18.0
20230420,서울특별시,11.0,광진구,11215.0,대전광역시,30.0,30.0,65.0,63.0,64.0,126.0,14.0,32.0,16.0,258.0,121.0,14.0
20230420,서울특별시,11.0,광진구,11215.0,울산광역시,31.0,8.0,24.0,12.0,37.0,119.0,10.0,33.0,7.0,170.0,71.0,15.0
20230420,서울특별시,11.0,광진구,11215.0,세종특별자치시,36.0,4.0,11.0,8.0,14.0,45.0,0.0,14.0,5.0,65.0,40.0,6.0
20230420,서울특별시,11.0,광진구,11215.0,경기도,41.0,155.0,702.0,214.0,473.0,1614.0,198.0,332.0,137.0,2978.0,1162.0,233.0
20230420,서울특별시,11.0,광진구,11215.0,강원도,42.0,19.0,60.0,20.0,46.0,164.0,20.0,37.0,16.0,247.0,99.0,18.0
20230420,서울특별시,11.0,광진구,11215.0,충청북도,43.0,17.0,61.0,18.0,42.0,194.0,21.0,28.0,14.0,290.0,119.0,21.0
20230420,서울특별시,11.0,광진구,11215.0,충청남도,44.0,35.0,75.0,14.0,79.0,258.0,23.0,39.0,24.0,345.0,172.0,44.0
20230420,서울특별시,11.0,광진구,11215.0,전라북도,45.0,20.0,61.0,15.0,43.0,177.0,10.0,35.0,12.0,297.0,133.0,16.0
20230420,서울특별시,11.0,광진구,11215.0,전라남도,46.0,16.0,65.0,24.0,45.0,157.0,12.0,39.0,16.0,222.0,110.0,28.0
20230420,서울특별시,11.0,광진구,11215.0,경상북도,47.0,32.0,80.0,23.0,57.0,289.0,21.0,41.0,11.0,401.0,146.0,27.0
20230420,서울특별시,11.0,광진구,11215.0,경상남도,48.0,32.0,90.0,30.0,74.0,290.0,38.0,38.0,28.0,428.0,215.0,44.0
