DL_YMD,SEND_CTPV_NM,SEND_CTPV_CD,SEND_CTGG_NM,SEND_CTGG_CD,REC_CTPV_NM,REC_CTPV_CD,REC_CTGG_NM,REC_CTGG_CD,E_C_01,E_C_02,E_C_03,E_C_04,E_C_05,E_C_06,E_C_07,E_C_08,E_C_09,E_C_10,E_C_11
20230526,서울특별시,11.0,금천구,11545.0,서울특별시,11.0,강동구,11740.0,14.0,34.0,20.0,60.0,49.0,24.0,19.0,9.0,64.0,32.0,59.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,종로구,11110.0,0.0,11.0,10.0,14.0,31.0,7.0,32.0,3.0,37.0,22.0,10.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,중구,11140.0,12.0,100.0,12.0,17.0,38.0,13.0,46.0,0.0,52.0,14.0,15.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,용산구,11170.0,10.0,21.0,13.0,30.0,56.0,6.0,22.0,6.0,46.0,17.0,17.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,성동구,11200.0,9.0,35.0,20.0,28.0,54.0,13.0,36.0,11.0,112.0,36.0,20.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,광진구,11215.0,10.0,23.0,11.0,22.0,78.0,5.0,46.0,8.0,70.0,25.0,38.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,동대문구,11230.0,6.0,33.0,11.0,16.0,65.0,6.0,60.0,7.0,67.0,25.0,26.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,중랑구,11260.0,10.0,15.0,12.0,33.0,66.0,4.0,43.0,9.0,73.0,24.0,29.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,성북구,11290.0,15.0,29.0,18.0,23.0,88.0,16.0,44.0,3.0,108.0,22.0,40.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,강북구,11305.0,8.0,17.0,11.0,23.0,52.0,8.0,31.0,6.0,49.0,11.0,21.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,도봉구,11320.0,11.0,18.0,8.0,16.0,60.0,10.0,46.0,6.0,50.0,16.0,21.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,노원구,11350.0,17.0,31.0,31.0,45.0,129.0,16.0,107.0,4.0,105.0,32.0,43.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,은평구,11380.0,10.0,33.0,12.0,26.0,96.0,10.0,54.0,10.0,89.0,28.0,28.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,서대문구,11410.0,8.0,16.0,13.0,25.0,64.0,6.0,40.0,4.0,51.0,19.0,19.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,마포구,11440.0,14.0,22.0,18.0,29.0,111.0,14.0,47.0,8.0,83.0,29.0,25.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,양천구,11470.0,13.0,25.0,11.0,27.0,103.0,13.0,47.0,3.0,53.0,23.0,39.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,강서구,11500.0,24.0,31.0,8.0,48.0,121.0,22.0,70.0,11.0,115.0,28.0,46.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,구로구,11530.0,13.0,26.0,9.0,34.0,81.0,15.0,35.0,7.0,73.0,10.0,23.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,금천구,11545.0,11.0,16.0,7.0,20.0,64.0,3.0,30.0,4.0,57.0,16.0,15.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,영등포구,11560.0,19.0,29.0,14.0,25.0,76.0,6.0,76.0,6.0,69.0,25.0,33.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,동작구,11590.0,7.0,21.0,12.0,21.0,81.0,6.0,47.0,8.0,70.0,18.0,29.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,관악구,11620.0,17.0,32.0,17.0,33.0,110.0,13.0,32.0,8.0,82.0,27.0,38.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,서초구,11650.0,11.0,25.0,14.0,30.0,115.0,21.0,63.0,13.0,84.0,28.0,28.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,강남구,11680.0,19.0,50.0,23.0,37.0,146.0,19.0,78.0,12.0,109.0,43.0,45.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,송파구,11710.0,32.0,42.0,26.0,34.0,157.0,30.0,92.0,4.0,133.0,38.0,49.0
20230530,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,강동구,11740.0,14.0,28.0,16.0,23.0,95.0,15.0,51.0,0.0,76.0,25.0,27.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,종로구,11110.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,중구,11140.0,0.0,7.0,7.0,0.0,5.0,0.0,0.0,0.0,23.0,5.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,용산구,11170.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,성동구,11200.0,0.0,8.0,10.0,4.0,5.0,0.0,0.0,0.0,51.0,8.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,광진구,11215.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,동대문구,11230.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,중랑구,11260.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,성북구,11290.0,0.0,8.0,0.0,0.0,5.0,0.0,4.0,0.0,29.0,3.0,3.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,강북구,11305.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,도봉구,11320.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,노원구,11350.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,은평구,11380.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,서대문구,11410.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,마포구,11440.0,0.0,9.0,9.0,0.0,5.0,3.0,0.0,0.0,15.0,4.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,양천구,11470.0,0.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,강서구,11500.0,0.0,6.0,4.0,3.0,12.0,0.0,5.0,0.0,13.0,3.0,3.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,구로구,11530.0,0.0,4.0,3.0,3.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,금천구,11545.0,0.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,15.0,4.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,영등포구,11560.0,0.0,5.0,14.0,0.0,8.0,0.0,0.0,0.0,13.0,3.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,동작구,11590.0,0.0,6.0,10.0,4.0,14.0,0.0,9.0,0.0,15.0,3.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,관악구,11620.0,0.0,3.0,16.0,4.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,서초구,11650.0,0.0,3.0,10.0,5.0,3.0,0.0,4.0,0.0,19.0,6.0,0.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,강남구,11680.0,0.0,27.0,17.0,0.0,0.0,0.0,3.0,0.0,34.0,9.0,7.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,송파구,11710.0,0.0,5.0,6.0,4.0,8.0,4.0,0.0,0.0,16.0,15.0,4.0
20230506,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,강동구,11740.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,종로구,11110.0,0.0,37.0,14.0,9.0,33.0,6.0,29.0,4.0,22.0,12.0,19.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,중구,11140.0,6.0,53.0,23.0,9.0,22.0,0.0,36.0,0.0,57.0,16.0,27.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,용산구,11170.0,17.0,54.0,18.0,19.0,47.0,3.0,58.0,4.0,54.0,13.0,38.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,성동구,11200.0,10.0,76.0,36.0,14.0,54.0,10.0,56.0,9.0,111.0,63.0,47.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,광진구,11215.0,8.0,46.0,10.0,12.0,46.0,4.0,41.0,0.0,49.0,15.0,54.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,동대문구,11230.0,6.0,47.0,15.0,8.0,53.0,4.0,97.0,3.0,43.0,18.0,56.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,중랑구,11260.0,8.0,33.0,17.0,13.0,36.0,0.0,50.0,4.0,35.0,11.0,44.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,성북구,11290.0,8.0,59.0,23.0,9.0,60.0,5.0,46.0,0.0,70.0,25.0,39.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,강북구,11305.0,0.0,19.0,12.0,3.0,38.0,3.0,27.0,0.0,20.0,6.0,30.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,도봉구,11320.0,5.0,23.0,12.0,6.0,48.0,0.0,39.0,3.0,22.0,5.0,35.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,노원구,11350.0,10.0,42.0,18.0,10.0,69.0,4.0,59.0,3.0,39.0,17.0,60.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,은평구,11380.0,8.0,41.0,13.0,8.0,70.0,5.0,59.0,9.0,29.0,13.0,57.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,서대문구,11410.0,3.0,37.0,13.0,6.0,49.0,6.0,33.0,3.0,36.0,17.0,36.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,마포구,11440.0,14.0,63.0,35.0,12.0,76.0,6.0,58.0,7.0,58.0,25.0,65.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,양천구,11470.0,13.0,52.0,34.0,18.0,58.0,8.0,52.0,6.0,50.0,17.0,51.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,강서구,11500.0,7.0,74.0,33.0,21.0,72.0,3.0,71.0,12.0,68.0,24.0,80.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,구로구,11530.0,7.0,54.0,16.0,20.0,62.0,3.0,51.0,6.0,26.0,10.0,62.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,금천구,11545.0,3.0,36.0,17.0,15.0,36.0,5.0,29.0,0.0,42.0,12.0,39.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,영등포구,11560.0,12.0,71.0,28.0,31.0,74.0,6.0,54.0,6.0,40.0,25.0,65.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,동작구,11590.0,17.0,49.0,29.0,10.0,54.0,3.0,71.0,7.0,56.0,16.0,61.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,관악구,11620.0,12.0,50.0,37.0,17.0,63.0,4.0,56.0,5.0,55.0,19.0,76.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,서초구,11650.0,48.0,138.0,68.0,32.0,125.0,7.0,313.0,5.0,140.0,45.0,76.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,강남구,11680.0,32.0,192.0,75.0,33.0,147.0,15.0,164.0,10.0,170.0,50.0,91.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,송파구,11710.0,22.0,77.0,44.0,24.0,112.0,11.0,92.0,9.0,86.0,40.0,101.0
20230510,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,강동구,11740.0,10.0,75.0,18.0,19.0,61.0,6.0,58.0,4.0,44.0,20.0,57.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,종로구,11110.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,중구,11140.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,용산구,11170.0,0.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,성동구,11200.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,60.0,24.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,광진구,11215.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,동대문구,11230.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,중랑구,11260.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,성북구,11290.0,0.0,14.0,14.0,5.0,3.0,0.0,6.0,0.0,53.0,8.0,3.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,강북구,11305.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,도봉구,11320.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,노원구,11350.0,0.0,4.0,6.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,은평구,11380.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,서대문구,11410.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,마포구,11440.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,양천구,11470.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,강서구,11500.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,구로구,11530.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,금천구,11545.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,영등포구,11560.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,동작구,11590.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,관악구,11620.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,서초구,11650.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,강남구,11680.0,0.0,36.0,7.0,0.0,4.0,0.0,0.0,0.0,25.0,3.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,송파구,11710.0,0.0,13.0,6.0,0.0,5.0,0.0,0.0,0.0,17.0,4.0,0.0
20230513,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,강동구,11740.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,종로구,11110.0,4.0,12.0,15.0,4.0,8.0,3.0,9.0,0.0,19.0,10.0,11.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,중구,11140.0,3.0,13.0,9.0,8.0,11.0,0.0,10.0,0.0,39.0,6.0,8.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,용산구,11170.0,3.0,10.0,12.0,7.0,18.0,3.0,21.0,5.0,44.0,4.0,10.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,성동구,11200.0,3.0,19.0,19.0,7.0,16.0,6.0,23.0,3.0,51.0,26.0,11.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,광진구,11215.0,0.0,21.0,5.0,9.0,22.0,0.0,25.0,0.0,51.0,9.0,15.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,동대문구,11230.0,0.0,15.0,11.0,6.0,17.0,5.0,15.0,0.0,59.0,7.0,8.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,중랑구,11260.0,0.0,5.0,6.0,5.0,15.0,3.0,28.0,0.0,43.0,5.0,12.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,성북구,11290.0,8.0,25.0,10.0,7.0,16.0,5.0,20.0,0.0,66.0,15.0,12.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,강북구,11305.0,3.0,4.0,3.0,6.0,8.0,6.0,16.0,0.0,22.0,5.0,7.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,도봉구,11320.0,0.0,8.0,4.0,0.0,9.0,0.0,16.0,0.0,26.0,8.0,12.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,노원구,11350.0,0.0,19.0,11.0,9.0,19.0,4.0,24.0,5.0,61.0,9.0,15.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,은평구,11380.0,3.0,14.0,12.0,14.0,28.0,3.0,27.0,6.0,49.0,8.0,15.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,서대문구,11410.0,4.0,17.0,13.0,8.0,14.0,0.0,19.0,0.0,47.0,3.0,14.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,마포구,11440.0,4.0,16.0,15.0,15.0,27.0,6.0,29.0,6.0,71.0,13.0,16.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,양천구,11470.0,0.0,19.0,10.0,7.0,14.0,0.0,16.0,4.0,35.0,7.0,12.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,강서구,11500.0,7.0,14.0,13.0,20.0,28.0,6.0,43.0,0.0,64.0,9.0,25.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,구로구,11530.0,0.0,11.0,13.0,12.0,14.0,4.0,19.0,3.0,39.0,11.0,8.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,금천구,11545.0,3.0,33.0,6.0,0.0,14.0,4.0,11.0,0.0,58.0,10.0,14.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,영등포구,11560.0,8.0,16.0,23.0,7.0,27.0,3.0,33.0,5.0,49.0,14.0,25.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,동작구,11590.0,3.0,11.0,14.0,6.0,27.0,4.0,41.0,7.0,47.0,9.0,19.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,관악구,11620.0,0.0,16.0,25.0,10.0,35.0,6.0,24.0,0.0,63.0,6.0,20.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,서초구,11650.0,11.0,32.0,18.0,13.0,33.0,4.0,30.0,3.0,60.0,6.0,20.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,강남구,11680.0,14.0,39.0,32.0,16.0,36.0,10.0,48.0,5.0,88.0,22.0,33.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,송파구,11710.0,6.0,23.0,16.0,18.0,33.0,6.0,35.0,4.0,79.0,16.0,24.0
20230519,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,강동구,11740.0,7.0,14.0,10.0,5.0,26.0,6.0,23.0,5.0,50.0,9.0,18.0
20230527,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,종로구,11110.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,38.0
20230527,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,중구,11140.0,0.0,4.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,34.0
20230527,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,동대문구,11230.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,106.0
20230527,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,성북구,11290.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,151.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,종로구,11110.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,중구,11140.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,용산구,11170.0,0.0,24.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,성동구,11200.0,0.0,32.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,5.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,광진구,11215.0,0.0,35.0,0.0,0.0,4.0,0.0,9.0,0.0,3.0,3.0,6.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,동대문구,11230.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,3.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,중랑구,11260.0,0.0,22.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,5.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,성북구,11290.0,0.0,26.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,5.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,강북구,11305.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,도봉구,11320.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,노원구,11350.0,0.0,35.0,0.0,0.0,6.0,0.0,5.0,0.0,10.0,8.0,5.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,은평구,11380.0,0.0,9.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,6.0,7.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,서대문구,11410.0,0.0,17.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,5.0,3.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,마포구,11440.0,0.0,64.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,3.0,3.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,양천구,11470.0,0.0,33.0,0.0,0.0,5.0,0.0,6.0,0.0,6.0,5.0,5.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,강서구,11500.0,0.0,18.0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,10.0,5.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,구로구,11530.0,0.0,35.0,0.0,0.0,7.0,0.0,3.0,0.0,3.0,6.0,8.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,금천구,11545.0,0.0,24.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,영등포구,11560.0,0.0,54.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,9.0,6.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,동작구,11590.0,0.0,37.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,관악구,11620.0,0.0,34.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,10.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,서초구,11650.0,0.0,45.0,0.0,3.0,17.0,0.0,22.0,0.0,3.0,0.0,132.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,강남구,11680.0,0.0,25.0,0.0,0.0,25.0,0.0,30.0,4.0,3.0,8.0,181.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,송파구,11710.0,0.0,66.0,0.0,0.0,25.0,0.0,28.0,0.0,4.0,11.0,233.0
20230507,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,강동구,11740.0,0.0,10.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,3.0,4.0
20230509,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,종로구,11110.0,6.0,25.0,6.0,4.0,19.0,9.0,26.0,0.0,68.0,16.0,10.0
20230509,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,중구,11140.0,10.0,27.0,3.0,9.0,27.0,12.0,21.0,16.0,100.0,36.0,17.0
20230509,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,용산구,11170.0,5.0,30.0,9.0,24.0,40.0,12.0,34.0,4.0,89.0,25.0,7.0
20230509,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,성동구,11200.0,8.0,59.0,32.0,20.0,45.0,8.0,36.0,6.0,156.0,53.0,20.0
20230509,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,광진구,11215.0,13.0,52.0,8.0,26.0,41.0,10.0,31.0,6.0,137.0,40.0,19.0
