DL_YMD,SEND_CTPV_NM,SEND_CTPV_CD,SEND_CTGG_NM,SEND_CTGG_CD,REC_CTPV_NM,REC_CTPV_CD,E_C_01,E_C_02,E_C_03,E_C_04,E_C_05,E_C_06,E_C_07,E_C_08,E_C_09,E_C_10,E_C_11
20230503,서울특별시,11.0,용산구,11170.0,경상북도,47.0,39.0,50.0,7.0,285.0,24.0,4.0,43.0,48.0,65.0,7.0,26.0
20230503,서울특별시,11.0,용산구,11170.0,경상남도,48.0,31.0,58.0,3.0,426.0,40.0,7.0,52.0,47.0,96.0,29.0,23.0
20230503,서울특별시,11.0,용산구,11170.0,제주특별자치도,50.0,8.0,9.0,0.0,63.0,12.0,0.0,0.0,6.0,16.0,4.0,3.0
20230506,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,10.0,72.0,93.0,31.0,25.0,21.0,28.0,6.0,279.0,62.0,19.0
20230506,서울특별시,11.0,노원구,11350.0,부산광역시,26.0,8.0,12.0,16.0,3.0,4.0,6.0,6.0,3.0,258.0,22.0,3.0
20230506,서울특별시,11.0,노원구,11350.0,대구광역시,27.0,3.0,9.0,9.0,0.0,3.0,0.0,3.0,0.0,153.0,10.0,3.0
20230506,서울특별시,11.0,노원구,11350.0,인천광역시,28.0,6.0,13.0,14.0,5.0,10.0,6.0,6.0,3.0,79.0,11.0,8.0
20230506,서울특별시,11.0,노원구,11350.0,광주광역시,29.0,3.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,96.0,0.0,0.0
20230506,서울특별시,11.0,노원구,11350.0,대전광역시,30.0,6.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
20230506,서울특별시,11.0,노원구,11350.0,울산광역시,31.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,101.0,0.0,0.0
20230506,서울특별시,11.0,노원구,11350.0,세종특별자치시,36.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
20230506,서울특별시,11.0,노원구,11350.0,경기도,41.0,31.0,168.0,119.0,72.0,123.0,32.0,47.0,13.0,766.0,146.0,43.0
20230506,서울특별시,11.0,노원구,11350.0,강원도,42.0,5.0,5.0,9.0,3.0,3.0,0.0,0.0,0.0,30.0,3.0,0.0
20230506,서울특별시,11.0,노원구,11350.0,충청북도,43.0,0.0,0.0,3.0,3.0,4.0,0.0,5.0,0.0,65.0,3.0,0.0
20230506,서울특별시,11.0,노원구,11350.0,충청남도,44.0,9.0,8.0,16.0,15.0,0.0,0.0,6.0,3.0,78.0,3.0,0.0
20230506,서울특별시,11.0,노원구,11350.0,전라북도,45.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,161.0,4.0,0.0
20230506,서울특별시,11.0,노원구,11350.0,전라남도,46.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,211.0,3.0,0.0
20230506,서울특별시,11.0,노원구,11350.0,경상북도,47.0,4.0,8.0,14.0,0.0,4.0,0.0,4.0,0.0,145.0,5.0,0.0
20230506,서울특별시,11.0,노원구,11350.0,경상남도,48.0,8.0,5.0,11.0,0.0,5.0,0.0,3.0,3.0,313.0,8.0,0.0
20230506,서울특별시,11.0,노원구,11350.0,제주특별자치도,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,97.0,0.0,0.0
20230508,서울특별시,11.0,강북구,11305.0,서울특별시,11.0,49.0,688.0,223.0,184.0,464.0,56.0,321.0,148.0,3384.0,614.0,187.0
20230508,서울특별시,11.0,강북구,11305.0,부산광역시,26.0,18.0,190.0,57.0,42.0,158.0,28.0,86.0,51.0,938.0,166.0,72.0
20230508,서울특별시,11.0,강북구,11305.0,대구광역시,27.0,10.0,164.0,33.0,43.0,105.0,12.0,49.0,38.0,685.0,110.0,53.0
20230508,서울특별시,11.0,강북구,11305.0,인천광역시,28.0,16.0,211.0,41.0,40.0,140.0,18.0,89.0,39.0,1057.0,173.0,52.0
20230508,서울특별시,11.0,강북구,11305.0,광주광역시,29.0,9.0,103.0,26.0,12.0,69.0,13.0,33.0,23.0,545.0,83.0,19.0
20230508,서울특별시,11.0,강북구,11305.0,대전광역시,30.0,10.0,118.0,21.0,29.0,73.0,10.0,34.0,22.0,536.0,94.0,27.0
20230508,서울특별시,11.0,강북구,11305.0,울산광역시,31.0,4.0,65.0,9.0,14.0,55.0,3.0,19.0,20.0,326.0,48.0,22.0
20230508,서울특별시,11.0,강북구,11305.0,세종특별자치시,36.0,0.0,28.0,6.0,5.0,22.0,0.0,11.0,16.0,150.0,24.0,4.0
20230508,서울특별시,11.0,강북구,11305.0,경기도,41.0,94.0,1020.0,214.0,280.0,701.0,101.0,383.0,224.0,4998.0,801.0,268.0
20230508,서울특별시,11.0,강북구,11305.0,강원도,42.0,15.0,106.0,26.0,42.0,69.0,10.0,39.0,25.0,556.0,90.0,20.0
20230508,서울특별시,11.0,강북구,11305.0,충청북도,43.0,12.0,132.0,16.0,35.0,87.0,10.0,46.0,24.0,561.0,93.0,29.0
20230508,서울특별시,11.0,강북구,11305.0,충청남도,44.0,19.0,158.0,38.0,43.0,94.0,17.0,62.0,23.0,764.0,152.0,28.0
20230508,서울특별시,11.0,강북구,11305.0,전라북도,45.0,17.0,108.0,29.0,41.0,83.0,9.0,44.0,26.0,570.0,79.0,26.0
20230508,서울특별시,11.0,강북구,11305.0,전라남도,46.0,10.0,104.0,24.0,26.0,105.0,8.0,47.0,13.0,452.0,81.0,34.0
20230508,서울특별시,11.0,강북구,11305.0,경상북도,47.0,24.0,170.0,36.0,48.0,118.0,13.0,50.0,29.0,727.0,96.0,55.0
20230508,서울특별시,11.0,강북구,11305.0,경상남도,48.0,29.0,215.0,38.0,48.0,151.0,13.0,70.0,57.0,953.0,171.0,55.0
20230508,서울특별시,11.0,강북구,11305.0,제주특별자치도,50.0,0.0,31.0,13.0,3.0,15.0,3.0,4.0,5.0,129.0,18.0,8.0
20230522,서울특별시,11.0,서대문구,11410.0,서울특별시,11.0,131.0,765.0,306.0,1284.0,1243.0,206.0,288.0,298.0,2252.0,950.0,563.0
20230522,서울특별시,11.0,서대문구,11410.0,부산광역시,26.0,49.0,192.0,60.0,311.0,383.0,75.0,81.0,129.0,470.0,299.0,137.0
20230522,서울특별시,11.0,서대문구,11410.0,대구광역시,27.0,37.0,116.0,42.0,274.0,277.0,47.0,58.0,118.0,375.0,184.0,127.0
20230522,서울특별시,11.0,서대문구,11410.0,인천광역시,28.0,51.0,187.0,97.0,345.0,369.0,52.0,51.0,125.0,563.0,306.0,117.0
20230522,서울특별시,11.0,서대문구,11410.0,광주광역시,29.0,25.0,91.0,29.0,153.0,160.0,41.0,35.0,69.0,299.0,118.0,87.0
20230522,서울특별시,11.0,서대문구,11410.0,대전광역시,30.0,23.0,104.0,47.0,143.0,185.0,32.0,37.0,83.0,259.0,141.0,98.0
20230522,서울특별시,11.0,서대문구,11410.0,울산광역시,31.0,21.0,52.0,31.0,123.0,134.0,37.0,17.0,55.0,178.0,122.0,43.0
20230522,서울특별시,11.0,서대문구,11410.0,세종특별자치시,36.0,6.0,15.0,8.0,46.0,48.0,5.0,13.0,28.0,75.0,33.0,15.0
20230522,서울특별시,11.0,서대문구,11410.0,경기도,41.0,236.0,1116.0,356.0,1588.0,1867.0,311.0,309.0,690.0,2960.0,1423.0,652.0
20230522,서울특별시,11.0,서대문구,11410.0,강원도,42.0,32.0,114.0,54.0,176.0,178.0,42.0,21.0,88.0,269.0,130.0,51.0
20230522,서울특별시,11.0,서대문구,11410.0,충청북도,43.0,27.0,116.0,52.0,159.0,218.0,40.0,36.0,84.0,300.0,147.0,113.0
20230522,서울특별시,11.0,서대문구,11410.0,충청남도,44.0,44.0,143.0,53.0,228.0,302.0,54.0,58.0,93.0,385.0,216.0,110.0
20230522,서울특별시,11.0,서대문구,11410.0,전라북도,45.0,32.0,91.0,30.0,165.0,193.0,36.0,29.0,102.0,287.0,123.0,193.0
20230522,서울특별시,11.0,서대문구,11410.0,전라남도,46.0,21.0,96.0,27.0,155.0,182.0,43.0,46.0,82.0,249.0,165.0,60.0
20230522,서울특별시,11.0,서대문구,11410.0,경상북도,47.0,44.0,190.0,48.0,234.0,299.0,54.0,58.0,101.0,384.0,182.0,179.0
20230522,서울특별시,11.0,서대문구,11410.0,경상남도,48.0,53.0,199.0,70.0,309.0,384.0,73.0,55.0,149.0,431.0,300.0,216.0
20230522,서울특별시,11.0,서대문구,11410.0,제주특별자치도,50.0,19.0,52.0,14.0,93.0,75.0,20.0,12.0,41.0,91.0,77.0,24.0
20230529,서울특별시,11.0,송파구,11710.0,서울특별시,11.0,0.0,62.0,3.0,0.0,16.0,223.0,203.0,6.0,6.0,5.0,0.0
20230529,서울특별시,11.0,송파구,11710.0,부산광역시,26.0,0.0,8.0,3.0,0.0,0.0,40.0,26.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,송파구,11710.0,대구광역시,27.0,0.0,14.0,0.0,0.0,4.0,28.0,15.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,송파구,11710.0,인천광역시,28.0,0.0,12.0,0.0,0.0,3.0,52.0,56.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,송파구,11710.0,광주광역시,29.0,0.0,4.0,0.0,0.0,3.0,26.0,14.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,송파구,11710.0,대전광역시,30.0,0.0,8.0,0.0,0.0,0.0,19.0,51.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,송파구,11710.0,울산광역시,31.0,0.0,3.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,송파구,11710.0,세종특별자치시,36.0,0.0,6.0,0.0,0.0,0.0,14.0,72.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,송파구,11710.0,경기도,41.0,0.0,95.0,7.0,0.0,30.0,268.0,1405.0,7.0,0.0,10.0,0.0
20230529,서울특별시,11.0,송파구,11710.0,강원도,42.0,0.0,8.0,0.0,0.0,7.0,20.0,617.0,4.0,0.0,0.0,0.0
20230529,서울특별시,11.0,송파구,11710.0,충청북도,43.0,0.0,9.0,0.0,0.0,3.0,22.0,248.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,송파구,11710.0,충청남도,44.0,0.0,9.0,0.0,0.0,3.0,30.0,199.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,송파구,11710.0,전라북도,45.0,0.0,7.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,송파구,11710.0,전라남도,46.0,0.0,3.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,송파구,11710.0,경상북도,47.0,0.0,9.0,0.0,0.0,0.0,32.0,20.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,송파구,11710.0,경상남도,48.0,0.0,10.0,0.0,0.0,0.0,19.0,21.0,0.0,0.0,0.0,0.0
20230531,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,590.0,3274.0,1060.0,766.0,2644.0,421.0,1837.0,247.0,9984.0,1998.0,2362.0
20230531,서울특별시,11.0,강남구,11680.0,부산광역시,26.0,130.0,1651.0,124.0,134.0,532.0,100.0,529.0,54.0,2593.0,540.0,473.0
20230531,서울특별시,11.0,강남구,11680.0,대구광역시,27.0,105.0,418.0,111.0,124.0,350.0,70.0,305.0,43.0,1940.0,380.0,351.0
20230531,서울특별시,11.0,강남구,11680.0,인천광역시,28.0,106.0,684.0,181.0,176.0,511.0,112.0,519.0,61.0,2869.0,491.0,468.0
20230531,서울특별시,11.0,강남구,11680.0,광주광역시,29.0,58.0,286.0,64.0,63.0,216.0,49.0,207.0,36.0,1360.0,300.0,285.0
20230531,서울특별시,11.0,강남구,11680.0,대전광역시,30.0,62.0,345.0,69.0,84.0,222.0,51.0,219.0,56.0,1304.0,236.0,217.0
20230531,서울특별시,11.0,강남구,11680.0,울산광역시,31.0,35.0,193.0,49.0,43.0,198.0,37.0,155.0,18.0,767.0,187.0,163.0
20230531,서울특별시,11.0,강남구,11680.0,세종특별자치시,36.0,21.0,84.0,34.0,22.0,71.0,18.0,61.0,6.0,381.0,87.0,55.0
20230531,서울특별시,11.0,강남구,11680.0,경기도,41.0,640.0,3756.0,873.0,875.0,3020.0,566.0,2290.0,389.0,13700.0,2544.0,2396.0
20230531,서울특별시,11.0,강남구,11680.0,강원도,42.0,67.0,327.0,61.0,58.0,276.0,62.0,279.0,44.0,1178.0,196.0,202.0
20230531,서울특별시,11.0,강남구,11680.0,충청북도,43.0,76.0,331.0,71.0,85.0,258.0,62.0,232.0,36.0,1263.0,188.0,199.0
20230531,서울특별시,11.0,강남구,11680.0,충청남도,44.0,95.0,430.0,95.0,114.0,363.0,63.0,315.0,61.0,1734.0,279.0,281.0
20230531,서울특별시,11.0,강남구,11680.0,전라북도,45.0,59.0,286.0,53.0,68.0,245.0,54.0,212.0,45.0,1334.0,227.0,211.0
20230531,서울특별시,11.0,강남구,11680.0,전라남도,46.0,51.0,274.0,63.0,90.0,228.0,52.0,230.0,33.0,1002.0,189.0,210.0
20230531,서울특별시,11.0,강남구,11680.0,경상북도,47.0,90.0,433.0,69.0,100.0,397.0,73.0,343.0,50.0,1714.0,311.0,346.0
20230531,서울특별시,11.0,강남구,11680.0,경상남도,48.0,122.0,533.0,88.0,120.0,467.0,93.0,459.0,60.0,2170.0,427.0,440.0
20230531,서울특별시,11.0,강남구,11680.0,제주특별자치도,50.0,30.0,129.0,24.0,15.0,67.0,29.0,64.0,9.0,305.0,73.0,50.0
20230502,서울특별시,11.0,도봉구,11320.0,서울특별시,11.0,143.0,416.0,110.0,947.0,820.0,231.0,622.0,115.0,3190.0,880.0,191.0
20230502,서울특별시,11.0,도봉구,11320.0,부산광역시,26.0,39.0,95.0,13.0,261.0,259.0,76.0,149.0,63.0,940.0,294.0,59.0
20230502,서울특별시,11.0,도봉구,11320.0,대구광역시,27.0,27.0,87.0,11.0,200.0,168.0,67.0,109.0,60.0,691.0,164.0,54.0
20230502,서울특별시,11.0,도봉구,11320.0,인천광역시,28.0,54.0,105.0,24.0,286.0,259.0,87.0,127.0,58.0,987.0,279.0,53.0
20230502,서울특별시,11.0,도봉구,11320.0,광주광역시,29.0,19.0,73.0,15.0,159.0,120.0,58.0,86.0,23.0,548.0,158.0,21.0
20230502,서울특별시,11.0,도봉구,11320.0,대전광역시,30.0,12.0,37.0,4.0,161.0,127.0,39.0,79.0,22.0,524.0,114.0,13.0
20230502,서울특별시,11.0,도봉구,11320.0,울산광역시,31.0,23.0,24.0,3.0,96.0,78.0,25.0,48.0,21.0,344.0,87.0,29.0
20230502,서울특별시,11.0,도봉구,11320.0,세종특별자치시,36.0,5.0,11.0,0.0,29.0,27.0,13.0,17.0,7.0,157.0,41.0,6.0
20230502,서울특별시,11.0,도봉구,11320.0,경기도,41.0,258.0,619.0,134.0,1444.0,1338.0,459.0,788.0,262.0,4817.0,1329.0,253.0
20230502,서울특별시,11.0,도봉구,11320.0,강원도,42.0,29.0,91.0,11.0,204.0,127.0,52.0,89.0,21.0,494.0,154.0,40.0
20230502,서울특별시,11.0,도봉구,11320.0,충청북도,43.0,24.0,63.0,12.0,147.0,181.0,41.0,80.0,23.0,545.0,153.0,17.0
20230502,서울특별시,11.0,도봉구,11320.0,충청남도,44.0,38.0,74.0,14.0,255.0,207.0,61.0,128.0,35.0,688.0,200.0,37.0
20230502,서울특별시,11.0,도봉구,11320.0,전라북도,45.0,26.0,52.0,10.0,162.0,142.0,34.0,55.0,34.0,548.0,149.0,16.0
20230502,서울특별시,11.0,도봉구,11320.0,전라남도,46.0,27.0,46.0,6.0,178.0,142.0,40.0,81.0,38.0,551.0,139.0,20.0
20230502,서울특별시,11.0,도봉구,11320.0,경상북도,47.0,40.0,79.0,17.0,232.0,233.0,61.0,109.0,36.0,718.0,212.0,43.0
20230502,서울특별시,11.0,도봉구,11320.0,경상남도,48.0,45.0,131.0,21.0,317.0,300.0,92.0,170.0,67.0,969.0,317.0,43.0
20230502,서울특별시,11.0,도봉구,11320.0,제주특별자치도,50.0,3.0,13.0,3.0,27.0,37.0,8.0,26.0,8.0,121.0,26.0,6.0
20230503,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,83.0,300.0,35.0,41.0,137.0,7.0,261.0,37.0,1264.0,313.0,502.0
20230503,서울특별시,11.0,종로구,11110.0,부산광역시,26.0,16.0,65.0,12.0,11.0,45.0,5.0,39.0,8.0,327.0,77.0,36.0
20230503,서울특별시,11.0,종로구,11110.0,대구광역시,27.0,9.0,37.0,9.0,6.0,28.0,0.0,24.0,6.0,195.0,46.0,26.0
20230503,서울특별시,11.0,종로구,11110.0,인천광역시,28.0,17.0,73.0,5.0,13.0,31.0,0.0,67.0,14.0,221.0,68.0,117.0
20230503,서울특별시,11.0,종로구,11110.0,광주광역시,29.0,8.0,36.0,0.0,0.0,24.0,0.0,18.0,5.0,157.0,28.0,17.0
20230503,서울특별시,11.0,종로구,11110.0,대전광역시,30.0,8.0,27.0,5.0,5.0,14.0,0.0,34.0,8.0,134.0,36.0,12.0
20230503,서울특별시,11.0,종로구,11110.0,울산광역시,31.0,6.0,19.0,0.0,3.0,14.0,0.0,9.0,3.0,90.0,31.0,9.0
20230503,서울특별시,11.0,종로구,11110.0,세종특별자치시,36.0,0.0,5.0,0.0,0.0,3.0,0.0,7.0,0.0,34.0,8.0,3.0
20230503,서울특별시,11.0,종로구,11110.0,경기도,41.0,90.0,392.0,39.0,51.0,166.0,11.0,294.0,88.0,1354.0,397.0,445.0
20230503,서울특별시,11.0,종로구,11110.0,강원도,42.0,8.0,37.0,5.0,4.0,13.0,0.0,31.0,17.0,114.0,41.0,48.0
20230503,서울특별시,11.0,종로구,11110.0,충청북도,43.0,6.0,34.0,0.0,16.0,18.0,0.0,22.0,11.0,152.0,46.0,9.0
20230503,서울특별시,11.0,종로구,11110.0,충청남도,44.0,15.0,27.0,4.0,10.0,16.0,0.0,34.0,3.0,194.0,66.0,47.0
20230503,서울특별시,11.0,종로구,11110.0,전라북도,45.0,8.0,27.0,3.0,16.0,23.0,0.0,23.0,10.0,143.0,34.0,9.0
20230503,서울특별시,11.0,종로구,11110.0,전라남도,46.0,8.0,24.0,3.0,5.0,16.0,0.0,17.0,7.0,132.0,34.0,5.0
20230503,서울특별시,11.0,종로구,11110.0,경상북도,47.0,11.0,50.0,4.0,10.0,25.0,0.0,18.0,10.0,179.0,32.0,19.0
20230503,서울특별시,11.0,종로구,11110.0,경상남도,48.0,12.0,70.0,12.0,8.0,37.0,0.0,25.0,12.0,212.0,65.0,31.0
20230503,서울특별시,11.0,종로구,11110.0,제주특별자치도,50.0,0.0,17.0,0.0,0.0,11.0,0.0,14.0,16.0,61.0,15.0,9.0
20230514,서울특별시,11.0,강서구,11500.0,서울특별시,11.0,25.0,62.0,9.0,18.0,51.0,21.0,41.0,34.0,359.0,624.0,60.0
20230514,서울특별시,11.0,강서구,11500.0,부산광역시,26.0,0.0,11.0,0.0,7.0,7.0,0.0,0.0,6.0,48.0,88.0,5.0
20230514,서울특별시,11.0,강서구,11500.0,대구광역시,27.0,0.0,6.0,0.0,0.0,11.0,0.0,7.0,10.0,51.0,68.0,4.0
20230514,서울특별시,11.0,강서구,11500.0,인천광역시,28.0,0.0,23.0,3.0,7.0,9.0,0.0,15.0,9.0,47.0,137.0,0.0
20230514,서울특별시,11.0,강서구,11500.0,광주광역시,29.0,5.0,7.0,0.0,7.0,6.0,0.0,7.0,4.0,73.0,66.0,3.0
20230514,서울특별시,11.0,강서구,11500.0,대전광역시,30.0,0.0,5.0,0.0,0.0,4.0,0.0,5.0,3.0,18.0,52.0,0.0
20230514,서울특별시,11.0,강서구,11500.0,울산광역시,31.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,17.0,0.0
20230514,서울특별시,11.0,강서구,11500.0,세종특별자치시,36.0,11.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,125.0,39.0,14.0
20230514,서울특별시,11.0,강서구,11500.0,경기도,41.0,144.0,84.0,7.0,46.0,82.0,12.0,167.0,63.0,1643.0,737.0,259.0
20230514,서울특별시,11.0,강서구,11500.0,강원도,42.0,44.0,5.0,0.0,6.0,14.0,3.0,39.0,11.0,456.0,137.0,50.0
20230514,서울특별시,11.0,강서구,11500.0,충청북도,43.0,60.0,15.0,0.0,13.0,27.0,4.0,81.0,14.0,841.0,242.0,117.0
20230514,서울특별시,11.0,강서구,11500.0,충청남도,44.0,58.0,10.0,0.0,13.0,37.0,0.0,84.0,14.0,714.0,225.0,96.0
20230514,서울특별시,11.0,강서구,11500.0,전라북도,45.0,18.0,11.0,0.0,5.0,11.0,5.0,58.0,11.0,396.0,104.0,48.0
20230514,서울특별시,11.0,강서구,11500.0,전라남도,46.0,54.0,11.0,0.0,12.0,38.0,3.0,96.0,18.0,915.0,253.0,142.0
20230514,서울특별시,11.0,강서구,11500.0,경상북도,47.0,93.0,19.0,0.0,17.0,29.0,5.0,114.0,18.0,1002.0,305.0,152.0
20230514,서울특별시,11.0,강서구,11500.0,경상남도,48.0,46.0,21.0,0.0,9.0,22.0,4.0,94.0,35.0,859.0,228.0,112.0
20230514,서울특별시,11.0,강서구,11500.0,제주특별자치도,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0
20230515,서울특별시,11.0,강동구,11740.0,서울특별시,11.0,400.0,1094.0,305.0,420.0,1291.0,274.0,1651.0,74.0,1157.0,768.0,339.0
20230515,서울특별시,11.0,강동구,11740.0,부산광역시,26.0,101.0,222.0,86.0,105.0,349.0,64.0,419.0,25.0,267.0,205.0,79.0
20230515,서울특별시,11.0,강동구,11740.0,대구광역시,27.0,67.0,147.0,51.0,65.0,224.0,45.0,232.0,17.0,180.0,132.0,61.0
20230515,서울특별시,11.0,강동구,11740.0,인천광역시,28.0,91.0,226.0,67.0,133.0,347.0,70.0,375.0,30.0,294.0,198.0,79.0
20230515,서울특별시,11.0,강동구,11740.0,광주광역시,29.0,52.0,95.0,27.0,63.0,159.0,29.0,175.0,9.0,124.0,84.0,46.0
20230515,서울특별시,11.0,강동구,11740.0,대전광역시,30.0,48.0,92.0,45.0,46.0,174.0,34.0,179.0,13.0,102.0,98.0,39.0
20230515,서울특별시,11.0,강동구,11740.0,울산광역시,31.0,21.0,74.0,23.0,33.0,90.0,25.0,117.0,8.0,60.0,57.0,27.0
20230515,서울특별시,11.0,강동구,11740.0,세종특별자치시,36.0,12.0,33.0,14.0,19.0,42.0,17.0,42.0,5.0,31.0,22.0,9.0
20230515,서울특별시,11.0,강동구,11740.0,경기도,41.0,435.0,1461.0,394.0,599.0,1895.0,374.0,1948.0,125.0,1789.0,1002.0,419.0
20230515,서울특별시,11.0,강동구,11740.0,강원도,42.0,38.0,121.0,30.0,69.0,193.0,45.0,222.0,7.0,93.0,91.0,43.0
20230515,서울특별시,11.0,강동구,11740.0,충청북도,43.0,45.0,100.0,29.0,63.0,222.0,31.0,239.0,10.0,155.0,87.0,58.0
20230515,서울특별시,11.0,강동구,11740.0,충청남도,44.0,92.0,171.0,69.0,91.0,243.0,52.0,260.0,18.0,142.0,136.0,57.0
20230515,서울특별시,11.0,강동구,11740.0,전라북도,45.0,52.0,98.0,40.0,72.0,186.0,34.0,169.0,14.0,116.0,107.0,40.0
20230515,서울특별시,11.0,강동구,11740.0,전라남도,46.0,38.0,112.0,30.0,63.0,166.0,35.0,189.0,14.0,119.0,90.0,41.0
20230515,서울특별시,11.0,강동구,11740.0,경상북도,47.0,75.0,153.0,38.0,85.0,270.0,58.0,297.0,16.0,157.0,137.0,55.0
20230515,서울특별시,11.0,강동구,11740.0,경상남도,48.0,88.0,208.0,59.0,118.0,333.0,78.0,431.0,22.0,201.0,182.0,68.0
20230515,서울특별시,11.0,강동구,11740.0,제주특별자치도,50.0,8.0,21.0,3.0,15.0,37.0,5.0,66.0,3.0,30.0,28.0,10.0
20230519,서울특별시,11.0,강남구,11680.0,서울특별시,11.0,252.0,2949.0,2093.0,624.0,1641.0,314.0,1640.0,201.0,8191.0,1548.0,2430.0
20230519,서울특별시,11.0,강남구,11680.0,부산광역시,26.0,71.0,559.0,261.0,138.0,418.0,78.0,470.0,77.0,2139.0,381.0,437.0
20230519,서울특별시,11.0,강남구,11680.0,대구광역시,27.0,45.0,403.0,175.0,95.0,295.0,62.0,276.0,39.0,1521.0,262.0,278.0
20230519,서울특별시,11.0,강남구,11680.0,인천광역시,28.0,66.0,596.0,155.0,157.0,391.0,76.0,430.0,75.0,2160.0,401.0,478.0
20230519,서울특별시,11.0,강남구,11680.0,광주광역시,29.0,38.0,280.0,76.0,56.0,182.0,35.0,170.0,32.0,1080.0,217.0,221.0
20230519,서울특별시,11.0,강남구,11680.0,대전광역시,30.0,26.0,319.0,70.0,74.0,191.0,34.0,183.0,36.0,1089.0,188.0,222.0
20230519,서울특별시,11.0,강남구,11680.0,울산광역시,31.0,15.0,183.0,48.0,33.0,153.0,28.0,135.0,19.0,573.0,150.0,119.0
20230519,서울특별시,11.0,강남구,11680.0,세종특별자치시,36.0,12.0,81.0,16.0,17.0,45.0,12.0,57.0,12.0,281.0,57.0,59.0
20230519,서울특별시,11.0,강남구,11680.0,경기도,41.0,299.0,3337.0,943.0,740.0,2298.0,413.0,2094.0,296.0,10440.0,2040.0,2343.0
20230519,서울특별시,11.0,강남구,11680.0,강원도,42.0,23.0,253.0,45.0,75.0,192.0,54.0,251.0,24.0,959.0,159.0,196.0
20230519,서울특별시,11.0,강남구,11680.0,충청북도,43.0,29.0,312.0,59.0,78.0,179.0,34.0,230.0,22.0,1132.0,183.0,191.0
20230519,서울특별시,11.0,강남구,11680.0,충청남도,44.0,32.0,368.0,84.0,103.0,273.0,45.0,271.0,35.0,1322.0,237.0,237.0
20230519,서울특별시,11.0,강남구,11680.0,전라북도,45.0,37.0,283.0,60.0,53.0,169.0,36.0,227.0,20.0,1083.0,183.0,195.0
20230519,서울특별시,11.0,강남구,11680.0,전라남도,46.0,36.0,233.0,53.0,62.0,164.0,33.0,204.0,29.0,858.0,159.0,181.0
20230519,서울특별시,11.0,강남구,11680.0,경상북도,47.0,53.0,380.0,84.0,77.0,248.0,55.0,301.0,44.0,1418.0,249.0,235.0
20230519,서울특별시,11.0,강남구,11680.0,경상남도,48.0,73.0,487.0,135.0,125.0,382.0,80.0,418.0,56.0,1638.0,377.0,385.0
20230519,서울특별시,11.0,강남구,11680.0,제주특별자치도,50.0,12.0,75.0,22.0,13.0,45.0,14.0,34.0,7.0,247.0,50.0,56.0
20230522,서울특별시,11.0,강서구,11500.0,서울특별시,11.0,444.0,2318.0,1168.0,2201.0,2558.0,570.0,3559.0,480.0,5859.0,2136.0,2737.0
20230522,서울특별시,11.0,강서구,11500.0,부산광역시,26.0,133.0,638.0,274.0,642.0,849.0,197.0,1058.0,149.0,1734.0,591.0,739.0
20230522,서울특별시,11.0,강서구,11500.0,대구광역시,27.0,87.0,456.0,223.0,483.0,555.0,163.0,622.0,134.0,1195.0,426.0,503.0
20230522,서울특별시,11.0,강서구,11500.0,인천광역시,28.0,124.0,691.0,282.0,612.0,763.0,234.0,905.0,157.0,1864.0,674.0,718.0
20230522,서울특별시,11.0,강서구,11500.0,광주광역시,29.0,45.0,295.0,154.0,278.0,366.0,89.0,476.0,63.0,831.0,303.0,377.0
20230522,서울특별시,11.0,강서구,11500.0,대전광역시,30.0,58.0,272.0,135.0,321.0,345.0,96.0,448.0,93.0,838.0,299.0,367.0
20230522,서울특별시,11.0,강서구,11500.0,울산광역시,31.0,47.0,218.0,93.0,249.0,259.0,82.0,301.0,54.0,542.0,182.0,244.0
